candidate_name,calibration_mode,valid_year,metric_actual_rate,metric_constant_brier,metric_brier,metric_skill_margin,metric_pseudo_score,metric_auc,metric_logloss,metric_pred_mean,metric_pred_std
C_PITCHER_GAME_ap100_ac300,native,2023,0.49995723449750534,0.24999999817111176,0.2521113190898946,-0.0021113209187828275,0.0,0.5215931666105038,0.6976381913330846,0.5320011394417099,0.051431142773343416
C_PITCHER_GAME_ap100_ac300,platt,2023,0.49995723449750534,0.24999999817111176,0.25165755479794977,-0.0016575566268380026,0.0,0.5215931666105038,0.696649121552173,0.5295653768256825,0.04687381719842067
C_PITCHER_GAME_ap100_ac300,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25037987145422336,-0.0003798732831115925,0.0,0.5215717082857894,0.6939093470279352,0.5266941782947132,0.013388423401149502
C_PITCHER_GAME_ap100_ac300,native,2024,0.4861049201797189,0.24980692675678798,0.25150241003110724,-0.0016954832743192594,0.0,0.5178296518316343,0.6963176412197708,0.5132438819224968,0.04754405207330268
C_PITCHER_GAME_ap100_ac300,platt,2024,0.4861049201797189,0.24980692675678798,0.2496985661848937,0.00010836057189428372,43.37772907305472,0.5178296518316343,0.6925446008714721,0.49463282632214634,0.013550376928130489
C_PITCHER_GAME_ap100_ac300,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24968191067752205,0.00012501607926593272,50.04508117088698,0.517829499533538,0.6925107384874379,0.48768963077664984,0.005684213676942649
C_PITCHER_GAME_ap100_ac600,native,2022,0.5289204435249241,0.24916360794632167,0.24714932265949055,0.002014285286831119,808.4187347556248,0.5482886297918776,0.6873842255804399,0.5312563335882616,0.05064334427634927
C_PITCHER_GAME_ap100_ac600,platt,2022,0.5289204435249241,0.24916360794632167,0.24730714704750045,0.0018564608988212161,745.077065676927,0.5482886297918776,0.6877124632160895,0.5329930682619631,0.031963491076809736
C_PITCHER_GAME_ap100_ac600,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.2486654264535244,0.0004981814927972616,199.9415150966135,0.5480058394425542,0.690475750935375,0.5108283441466801,0.011065613309571343
C_PITCHER_GAME_ap100_ac600,native,2023,0.49995723449750534,0.24999999817111176,0.25192220049544,-0.0019222023243282427,0.0,0.5220040988321449,0.6972154822412215,0.5323927789796263,0.04928709627975724
C_PITCHER_GAME_ap100_ac600,platt,2023,0.49995723449750534,0.24999999817111176,0.25145118793139215,-0.0014511897602803858,0.0,0.5220040988321449,0.696195864989533,0.5299288374954645,0.04405111135304547
C_PITCHER_GAME_ap100_ac600,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25037759818192845,-0.0003776000108166866,0.0,0.522054038445504,0.693904688715317,0.5267397969920948,0.013206521217709473
C_PITCHER_GAME_ap100_ac600,native,2024,0.4861049201797189,0.24980692675678798,0.25138346927815597,-0.0015765425213679907,0.0,0.5178476516602377,0.6960511049218647,0.513595141481002,0.04594419572268531
C_PITCHER_GAME_ap100_ac600,platt,2024,0.4861049201797189,0.24980692675678798,0.24967971378936013,0.0001272129674278477,50.92451561669555,0.5178476516602377,0.6925068585619223,0.4941226254239438,0.014311199834042323
C_PITCHER_GAME_ap100_ac600,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24967170377102993,0.00013522298575804892,54.13099929358725,0.5178482781691353,0.6924903077442705,0.4876815360063283,0.005989704652154062
C_PITCHER_GAME_ap200_ac150,native,2022,0.5289204435249241,0.24916360794632167,0.2464751771445238,0.0026884308017978698,1078.9821290342886,0.5529322328084987,0.6859738421849999,0.5302383460346235,0.05281933918173049
C_PITCHER_GAME_ap200_ac150,platt,2022,0.5289204435249241,0.24916360794632167,0.24661904309891297,0.002544564847408698,1021.242575664133,0.5529322328084987,0.6862880644387732,0.5329921900111299,0.040332222151408345
C_PITCHER_GAME_ap200_ac150,v2_strength,2022,0.5289204435249241,0.24916360794632167,0.2484977523570661,0.0006658555892555817,267.2362929497432,0.5518487015728437,0.6901398357663963,0.5105490451800089,0.012555108982721191
C_PITCHER_GAME_ap200_ac150,native,2023,0.49995723449750534,0.24999999817111176,0.252225939831456,-0.0022259416603442606,0.0,0.5218611953958057,0.6979023732468523,0.5313086961591748,0.05318421431712361
C_PITCHER_GAME_ap200_ac150,platt,2023,0.49995723449750534,0.24999999817111176,0.25208160457336837,-0.0020816064022566028,0.0,0.5218611953958057,0.6975893152837915,0.5299571359838735,0.05234770383277484
C_PITCHER_GAME_ap200_ac150,v2_strength,2023,0.49995723449750534,0.24999999817111176,0.25036255691754633,-0.00036255874643456587,0.0,0.522066357936065,0.6938746563052517,0.5265312666702673,0.01372950255431304
C_PITCHER_GAME_ap200_ac150,native,2024,0.4861049201797189,0.24980692675678798,0.25149821079166035,-0.0016912840348723701,0.0,0.518633362647646,0.6963178086994481,0.5124278657120296,0.04845122672242445
C_PITCHER_GAME_ap200_ac150,platt,2024,0.4861049201797189,0.24980692675678798,0.24969713312874622,0.00010979362804175441,43.95139456987495,0.518633362647646,0.6925416919794823,0.49487884879053856,0.013065222959442178
C_PITCHER_GAME_ap200_ac150,v2_strength,2024,0.4861049201797189,0.24980692675678798,0.24968357635059862,0.00012335040618935422,49.37829698751636,0.5186325774871118,0.6925140763375204,0.4877016296729163,0.005520109358291863
C_PITCHER_GAME_ap200_ac300,native,2022,0.5289204435249241,0.24916360794632167,0.24674589315226098,0.0024177147940606936,970.332230291653,0.5505557171328368,0.6865363363232793,0.5298540256407445,0.050148733607997265
C_PITCHER_GAME_ap200_ac300,platt,2022,0.5289204435249241,0.24916360794632167,0.24691702797010767,0.002246579976213997,901.6485171052697,0.5505557171328368,0.68690512634585,0.5329420216657935,0.03654315256095195
