candidate_name,calibration_mode,mean_auc,mean_brier,worst_skill_margin,positive_fold_count,auc_2022,pseudo_2022,skill_2022,delta_auc_2022_vs_v2,delta_skill_2022_vs_v2,auc_2023,pseudo_2023,skill_2023,delta_auc_2023_vs_v2,delta_skill_2023_vs_v2,auc_2024,pseudo_2024,skill_2024,delta_auc_2024_vs_v2,delta_skill_2024_vs_v2,delta_mean_auc_vs_v2,alpha_pitcher,alpha_context,context
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,50,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac600,v2_strength,0.528563944732846,0.24961603518648934,-0.0003432697697608178,2,0.5392407123919352,102.97224696685676,0.0002565693657260171,0.006961975387116848,3.3518918681280097e-05,0.5260239463959347,0.0,-0.0003432697697608178,0.010653462343187647,0.00022476041012337022,0.520427175410668,83.71574059345672,0.00020912771878819902,0.009739481737772504,0.00017619873810983955,0.009118306489358963,50,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac600,platt,0.5284459610817813,0.24943891992826991,-0.0006828759360733294,2,0.5392449783923317,451.48377907841217,0.001124933273244172,0.006966241387513339,0.0009018828261994349,0.5256698537308573,0.0,-0.0006828759360733294,0.010299369678110182,-0.00011484575618914139,0.520423051122155,84.75175408045455,0.00021171575224085415,0.009735357449259574,0.00017878677156249467,0.009000322838294328,50,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap50_ac600,native,0.5284459610817813,0.25044554102413236,-0.0017005381341410886,1,0.5392449783923317,414.9995216158476,0.001034027781018021,0.006966241387513339,0.000810977333973284,0.5256698537308573,0.0,-0.0016995798450526178,0.010299369678110182,-0.0011315496651684298,0.520423051122155,0.0,-0.0017005381341410886,0.009735357449259574,-0.001733467114819448,0.009000322838294328,50,600,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,50,600,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,50,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac150,v2_strength,0.5287988939130259,0.24960671395556688,-0.0003358310851194479,2,0.5384058180099072,101.34595801368427,0.00025251724549466004,0.0061270810050888525,2.946679844992306e-05,0.5267415695523628,0.0,-0.0003358310851194479,0.01137108549961574,0.0002321990947647401,0.5212492941768078,93.554190101827,0.00023370484714557715,0.010561600503912305,0.00020077586646721768,0.009353255669538929,100,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac150,platt,0.5287027836366099,0.24940828479556473,-0.0006566640461686812,2,0.5384237410899256,458.8249114754696,0.0011432247035887966,0.0061450040851073195,0.0009201742565440596,0.526437007460049,0.0,-0.0006566640461686812,0.011066523407301854,-8.863386628449321e-05,0.5212476023598552,103.72723986128783,0.0002591178301071251,0.010559908686959774,0.0002261888494287656,0.009257145393122945,100,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac150,native,0.5287027836366099,0.250409273661389,-0.0016676167099177464,1,0.5384237410899256,411.765247911543,0.0010259691479655164,0.0061450040851073195,0.0008029187009207794,0.526437007460049,0.0,-0.0016676167099177464,0.011066523407301854,-0.0010995865300335583,0.5212476023598552,0.0,-0.0016156405479932634,0.010559908686959774,-0.0016485695286716229,0.009257145393122945,100,150,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,150,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,100,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac300,v2_strength,0.5287378672577927,0.24960138098605267,-0.00032715899898852485,2,0.5384194822982123,103.3792765654313,0.00025758353535923484,0.006140745293394034,3.453308831449786e-05,0.5265342009333169,0.0,-0.00032715899898852485,0.01116371688056983,0.00024087118089566317,0.5212599185418488,94.4591019777695,0.00023596537969272635,0.010572224868953373,0.00020303639901436688,0.009292229014305708,100,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac300,platt,0.5286700628381235,0.24941136515051862,-0.0006880734340519445,2,0.538478722502822,464.22990392156265,0.0011566919777767082,0.006199985498003713,0.0009336415307319712,0.5262766328246055,0.0,-0.0006880734340519445,0.01090614877185836,-0.00012004325416775652,0.5212548331869431,107.21034937575318,0.00026781887894078427,0.010567139514047641,0.0002348898982624248,0.00922442459463646,100,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac300,native,0.5286700628381235,0.2503052751275761,-0.0015693744004511567,1,0.538478722502822,451.32321468167055,0.0011245332052001733,0.006199985498003713,0.0009014827581554363,0.5262766328246055,0.0,-0.0015693744004511567,0.01090614877185836,-0.0010013442205669687,0.5212548331869431,0.0,-0.0015004513132560182,0.010567139514047641,-0.0015333802939343777,0.00922442459463646,100,300,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,300,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,100,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac600,v2_strength,0.5286839757968912,0.24960099706024352,-0.00032443283530367295,2,0.5386462282160067,103.83923598348223,0.0002587295868403394,0.006367491211188403,3.5679139795602444e-05,0.5264062653172084,0.0,-0.00032443283530367295,0.011035781264461253,0.00024359734458051507,0.5209994338574586,93.3700858428295,0.00023324494195414713,0.010311740184563156,0.00020031596127578766,0.009238337553404197,100,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac600,platt,0.5285674919304008,0.24942509137059202,-0.0007224412675477521,2,0.5386984151828744,462.24689208704694,0.0011517510339438264,0.00641967817805611,0.0009287005868990894,0.526008143341947,0.0,-0.0007224412675477521,0.010637659289199908,-0.00015441108766356404,0.5209959172663808,106.46181813372488,0.0002659489960492589,0.010308223593485377,0.00023302001537089945,0.009121853686913761,100,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap100_ac600,native,0.5285674919304008,0.2502395152759864,-0.0015052389601773741,1,0.5386984151828744,474.13981122580594,0.0011813838603600968,0.00641967817805611,0.0009583334133153598,0.526008143341947,0.0,-0.0015052389601773741,0.010637659289199908,-0.0009372087802931861,0.5209959172663808,0.0,-0.0014241578539205546,0.010308223593485377,-0.001457086834598914,0.009121853686913761,100,600,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,100,600,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,100,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac150,v2_strength,0.52888099576625,0.24959608573210554,-0.0003215146447937689,2,0.5379023973929854,101.18400310685688,0.00025211371280556283,0.005623660388167084,2.906326576082585e-05,0.5269579337799759,0.0,-0.0003215146447937689,0.011587449727228805,0.0002465155350904191,0.5217826561257887,100.74845127814882,0.00025167660989300344,0.011094962452893209,0.00021874762921464397,0.009435357522763033,200,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac150,platt,0.5288304099726004,0.2493982577124687,-0.0006861791411396367,2,0.5379664930061405,465.7897366467441,0.0011605785132726976,0.005687756001322208,0.0009375280662279606,0.5267474825097068,0.0,-0.0006861791411396367,0.01137699845695972,-0.00011814896125544871,0.5217772544019538,120.63731322217872,0.0003013603646822849,0.011089560729058312,0.0002684313840039254,0.00938477172911345,200,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac150,native,0.5288304099726004,0.2502547239094834,-0.0015208759023584706,1,0.5379664930061405,455.84720647953844,0.0011358053463869366,0.005687756001322208,0.0009127548993421997,0.5267474825097068,0.0,-0.0015208759023584706,0.01137699845695972,-0.0009528457224742826,0.5217772544019538,0.0,-0.0014085682982571124,0.011089560729058312,-0.0014414972789354719,0.00938477172911345,200,150,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,200,150,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,200,150,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac300,v2_strength,0.5289540839747122,0.2495888664448683,-0.0003118565103528981,2,0.5379912578145836,103.17290558987234,0.00025706933399077814,0.0057125208097652536,3.401888694604116e-05,0.5269554328230313,0.0,-0.0003118565103528981,0.011584948770284154,0.00025617366953128995,0.5219155612865218,103.56827143973837,0.0002587207159787386,0.011227867613626374,0.0002257917353003791,0.009508445731225224,200,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac300,platt,0.5288734533875691,0.24940216042923338,-0.0007254828112956135,2,0.538050528754397,469.34974483688745,0.0011694487581224433,0.0057717917495786475,0.0009463983110777063,0.5266643554013997,0.0,-0.0007254828112956135,0.011293871348652562,-0.00015745263141142551,0.5219054760069106,128.1332122571883,0.00032008563969443404,0.011217782334015158,0.00028715665901607457,0.009427815144082086,200,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac300,native,0.5288734533875691,0.250128523388393,-0.0013923697011982428,1,0.538050528754397,493.6124048213969,0.0012299024771235956,0.0057717917495786475,0.0010068520300788586,0.5266643554013997,0.0,-0.0013923697011982428,0.011293871348652562,-0.0008243395213140547,0.5219054760069106,0.0,-0.0012525700668829243,0.011217782334015158,-0.0012854990475612837,0.009427815144082086,200,300,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,200,300,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,200,300,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac600,v2_strength,0.528887066053441,0.24958781952178855,-0.0003087060992053303,2,0.5382078820203469,102.93554438457919,0.0002564779162478048,0.0059291450155285474,3.342746920306783e-05,0.5266914804097667,0.0,-0.0003087060992053303,0.011320996357019553,0.0002593240806788577,0.5217618357302097,103.80116163303431,0.0002593024918133291,0.011074142057314273,0.00022637351113496962,0.00944142780995405,200,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac600,platt,0.5288166545034428,0.24941766563819667,-0.0007661242203536311,2,0.538276046705781,464.3150799077227,0.0011569042053369283,0.005997309700962683,0.0009338537582921913,0.5264184818923726,0.0,-0.0007661242203536311,0.011047997839625512,-0.00019809404046944312,0.5217554349121751,130.8034084123689,0.0003267559746480686,0.011067741239279671,0.0002938269939697091,0.009371016259955844,200,600,D_PITCHER_BATTER_HAND
D_PITCHER_BATTER_HAND_ap200_ac600,native,0.5288166545034428,0.25004381100980827,-0.0013001747788515539,1,0.538276046705781,513.3180113837687,0.0012790016774021085,0.005997309700962683,0.0010559512303573715,0.5264184818923726,0.0,-0.0013001747788515539,0.011047997839625512,-0.0007321445989673658,0.5217554349121751,0.0,-0.0011397270537540638,0.011067741239279671,-0.0011726560344324233,0.009371016259955844,200,600,D_PITCHER_BATTER_HAND
V2_BASELINE,platt,0.5195480238223708,0.25030065146905367,-0.002676385892077665,1,0.5324856858143385,382.0230329244163,0.00095186237202044,0.00020694880952021322,0.000728811924975703,0.5154708686332126,0.0,-0.002676385892077665,0.00010038458046546239,-0.002108355712193477,0.5106875170195614,0.0,-0.0002068980128824005,-1.7665333407190786e-07,-0.00023982699356075998,0.00010238557888375688,200,600,D_PITCHER_BATTER_HAND
V2_BASELINE,v2_strength,0.519445638243487,0.24976086120879418,-0.000568030179884188,2,0.5322787370048183,89.51967299044315,0.00022305044704473698,0.0,0.0,0.5153704840527471,0.0,-0.000568030179884188,0.0,0.0,0.5106876936728955,13.181772461585556,3.2928980678359476e-05,0.0,0.0,0.0,200,600,D_PITCHER_BATTER_HAND
