feature,importance,alpha,feature_set,valid_year,experiment
asof_batter_n,0.0318876700704126,50,combo_core,2022,alpha_grid
asof_batter_success_rate,0.1930996645850072,50,combo_core,2022,alpha_grid
asof_batter_middle_rate,0.0655472944451791,50,combo_core,2022,alpha_grid
asof_pitcher_pitchmix_n,0.229149763410537,50,combo_core,2022,alpha_grid
asof_pitcher_fastball_rate,0.0606663259921061,50,combo_core,2022,alpha_grid
asof_pitcher_breaking_rate,0.0321086394036779,50,combo_core,2022,alpha_grid
asof_pitcher_offspeed_rate,0.0,50,combo_core,2022,alpha_grid
hs_batter_logit_rel,0.1241327753950897,50,combo_core,2022,alpha_grid
hs_batter_n,0.0736573063564469,50,combo_core,2022,alpha_grid
hs_batter_rate,0.0549581695040535,50,combo_core,2022,alpha_grid
hs_batter_rel,0.1305107366276157,50,combo_core,2022,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.2233668394817666,50,combo_core,2022,alpha_grid
hs_pitcher_batter_hand_n,0.1707296814657219,50,combo_core,2022,alpha_grid
hs_pitcher_batter_hand_rate,0.2626201019266913,50,combo_core,2022,alpha_grid
hs_pitcher_batter_hand_rel,0.1629486526729733,50,combo_core,2022,alpha_grid
hs_pitcher_count_logit_rel,4.47707560171335,50,combo_core,2022,alpha_grid
hs_pitcher_count_n,0.4245583652561353,50,combo_core,2022,alpha_grid
hs_pitcher_count_rate,3.52714847204885,50,combo_core,2022,alpha_grid
hs_pitcher_count_rel,6.02756823413665,50,combo_core,2022,alpha_grid
hs_pitcher_game_type_logit_rel,0.2540028643101343,50,combo_core,2022,alpha_grid
hs_pitcher_game_type_n,0.175626748825203,50,combo_core,2022,alpha_grid
hs_pitcher_game_type_rate,0.1823719049943165,50,combo_core,2022,alpha_grid
hs_pitcher_game_type_rel,0.1496219176306328,50,combo_core,2022,alpha_grid
hs_pitcher_logit_rel,0.1346295405669323,50,combo_core,2022,alpha_grid
hs_pitcher_n,0.2377828993221213,50,combo_core,2022,alpha_grid
hs_pitcher_rate,0.069943980474869,50,combo_core,2022,alpha_grid
hs_pitcher_rel,0.0704562962367058,50,combo_core,2022,alpha_grid
top_bottom_code,0.0,50,combo_core,2022,alpha_grid
game_type_code,1.1953531931357455,50,combo_core,2022,alpha_grid
base_state_code,0.6787006662988508,50,combo_core,2022,alpha_grid
pitcher_id_code,0.2604792410280879,50,combo_core,2022,alpha_grid
batter_id_code,0.0592601819127655,50,combo_core,2022,alpha_grid
count_index,0.2407545544843496,50,combo_core,2022,alpha_grid
two_strike,0.0286750569898882,50,combo_core,2022,alpha_grid
three_ball,0.1278947014718212,50,combo_core,2022,alpha_grid
full_count,0.0,50,combo_core,2022,alpha_grid
pitcher_count,0.0268492085350971,50,combo_core,2022,alpha_grid
hitter_count,0.0580595114761308,50,combo_core,2022,alpha_grid
even_count,0.0,50,combo_core,2022,alpha_grid
runner_on,0.0,50,combo_core,2022,alpha_grid
scoring_position,0.5459947833073919,50,combo_core,2022,alpha_grid
abs_score_diff_pitcher_team,0.1976250167346105,50,combo_core,2022,alpha_grid
pitcher_team_leading,0.0208558628912712,50,combo_core,2022,alpha_grid
pitcher_team_trailing,0.0649744315594486,50,combo_core,2022,alpha_grid
late_inning,0.0,50,combo_core,2022,alpha_grid
te_pitcher_id,3.322115464117873,50,combo_core,2022,alpha_grid
te_pitcher_id_delta,2.80869542956926,50,combo_core,2022,alpha_grid
te_batter_id,0.7653640602084401,50,combo_core,2022,alpha_grid
te_batter_id_delta,0.1533262300002454,50,combo_core,2022,alpha_grid
te_pitcher_team_id,0.4351517035244285,50,combo_core,2022,alpha_grid
te_pitcher_team_id_delta,0.3989758781157041,50,combo_core,2022,alpha_grid
te_batter_team_id,0.7888944521360692,50,combo_core,2022,alpha_grid
te_batter_team_id_delta,1.1678749051896442,50,combo_core,2022,alpha_grid
te_game_type,1.6275848001227835,50,combo_core,2022,alpha_grid
te_game_type_delta,0.5555272193095013,50,combo_core,2022,alpha_grid
te_season,0.6214426677749535,50,combo_core,2022,alpha_grid
te_season_delta,1.4155318414433655,50,combo_core,2022,alpha_grid
te_pitcher_id__balls_before__strikes_before,15.78644310655117,50,combo_core,2022,alpha_grid
te_pitcher_id__balls_before__strikes_before_delta,13.703505906738636,50,combo_core,2022,alpha_grid
te_pitcher_id__batter_hand,1.0301777184688845,50,combo_core,2022,alpha_grid
te_pitcher_id__batter_hand_delta,0.7568964790338301,50,combo_core,2022,alpha_grid
te_pitcher_id__base_state,4.21887694702343,50,combo_core,2022,alpha_grid
te_pitcher_id__base_state_delta,4.916502369125668,50,combo_core,2022,alpha_grid
te_pitcher_id__game_type,2.349072333345283,50,combo_core,2022,alpha_grid
te_pitcher_id__game_type_delta,4.564359162529941,50,combo_core,2022,alpha_grid
te_batter_id__pitcher_hand,4.394855318938088,50,combo_core,2022,alpha_grid
te_batter_id__pitcher_hand_delta,3.4805296079354906,50,combo_core,2022,alpha_grid
te_balls_before__strikes_before,0.2803823486902466,50,combo_core,2022,alpha_grid
te_balls_before__strikes_before_delta,0.3753456364395283,50,combo_core,2022,alpha_grid
te_balls_before__strikes_before__game_type,0.3964754215598699,50,combo_core,2022,alpha_grid
te_balls_before__strikes_before__game_type_delta,1.2804433120271923,50,combo_core,2022,alpha_grid
te_pitcher_hand__batter_hand,0.0444395948534592,50,combo_core,2022,alpha_grid
te_pitcher_hand__batter_hand_delta,0.0277892106706153,50,combo_core,2022,alpha_grid
te_base_state__outs_before,0.0939121921903775,50,combo_core,2022,alpha_grid
te_base_state__outs_before_delta,0.2836569998855994,50,combo_core,2022,alpha_grid
asof_pitcher_success_minus_global,0.0959166077228645,50,combo_core,2022,alpha_grid
asof_batter_success_minus_global,0.0838151157141577,50,combo_core,2022,alpha_grid
pitcher_success_x_two_strike,0.0403606300624391,50,combo_core,2022,alpha_grid
pitcher_success_x_runner_on,0.0147180035891382,50,combo_core,2022,alpha_grid
pitcher_fastball_x_hitter_count,0.0323826573264932,50,combo_core,2022,alpha_grid
season,2.302847223984368,50,combo_core,2023,alpha_grid
game_month,1.0362594174965505,50,combo_core,2023,alpha_grid
game_dayofweek,0.0157060063089064,50,combo_core,2023,alpha_grid
inning,0.0608648089086843,50,combo_core,2023,alpha_grid
balls_before,0.2496430301958796,50,combo_core,2023,alpha_grid
strikes_before,0.0399806752748374,50,combo_core,2023,alpha_grid
outs_before,0.0249265572254156,50,combo_core,2023,alpha_grid
run_top_before,0.0423476175644149,50,combo_core,2023,alpha_grid
run_bot_before,0.0382505263289224,50,combo_core,2023,alpha_grid
run_total_before,0.1000552782924015,50,combo_core,2023,alpha_grid
score_diff_home,0.0031993238676229,50,combo_core,2023,alpha_grid
score_diff_pitcher_team,0.071521511192964,50,combo_core,2023,alpha_grid
runner_on_1b,0.0,50,combo_core,2023,alpha_grid
runner_on_2b,0.0,50,combo_core,2023,alpha_grid
runner_on_3b,0.3832619575198958,50,combo_core,2023,alpha_grid
num_runners_on,0.0293386238821923,50,combo_core,2023,alpha_grid
home_win_expectancy,0.0484710687271878,50,combo_core,2023,alpha_grid
away_win_expectancy,0.085311580250703,50,combo_core,2023,alpha_grid
li,0.1833177002137574,50,combo_core,2023,alpha_grid
pitcher_hand,0.0183110436571219,50,combo_core,2023,alpha_grid
batter_hand,0.0,50,combo_core,2023,alpha_grid
pitcher_team_id,0.097046158704685,50,combo_core,2023,alpha_grid
batter_team_id,0.0737211026557985,50,combo_core,2023,alpha_grid
asof_pitcher_n,0.1529621460371458,50,combo_core,2023,alpha_grid
asof_pitcher_success_rate,0.0375814113519763,50,combo_core,2023,alpha_grid
asof_pitcher_reverse_rate,0.3420215821460586,50,combo_core,2023,alpha_grid
asof_pitcher_middle_rate,0.0248015867173559,50,combo_core,2023,alpha_grid
asof_pitcher_ball_rate,0.1591022302845204,50,combo_core,2023,alpha_grid
asof_pitcher_strike_rate,0.0550654828121237,50,combo_core,2023,alpha_grid
asof_pitcher_prev1_game_success_rate,0.2538229507317714,50,combo_core,2023,alpha_grid
asof_pitcher_prev3_game_success_rate,0.1730571138221794,50,combo_core,2023,alpha_grid
asof_pitcher_prev5_game_success_rate,0.0430867813307342,50,combo_core,2023,alpha_grid
asof_pitcher_prev1_game_middle_rate,0.0220072901821016,50,combo_core,2023,alpha_grid
asof_pitcher_prev3_game_middle_rate,0.1362883676339912,50,combo_core,2023,alpha_grid
asof_pitcher_prev5_game_middle_rate,0.0212831777444557,50,combo_core,2023,alpha_grid
asof_batter_n,0.0351412886088506,50,combo_core,2023,alpha_grid
asof_batter_success_rate,0.0768885288915303,50,combo_core,2023,alpha_grid
asof_batter_middle_rate,0.0381725621755201,50,combo_core,2023,alpha_grid
asof_pitcher_pitchmix_n,0.1282442311663433,50,combo_core,2023,alpha_grid
asof_pitcher_fastball_rate,0.0889124609524916,50,combo_core,2023,alpha_grid
asof_pitcher_breaking_rate,0.021010099477883,50,combo_core,2023,alpha_grid
asof_pitcher_offspeed_rate,0.0356635574751948,50,combo_core,2023,alpha_grid
hs_batter_logit_rel,0.1877060045200828,50,combo_core,2023,alpha_grid
hs_batter_n,0.0686754920807417,50,combo_core,2023,alpha_grid
hs_batter_rate,0.2077415148057207,50,combo_core,2023,alpha_grid
hs_batter_rel,0.0852409755614564,50,combo_core,2023,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.2863305468482008,50,combo_core,2023,alpha_grid
hs_pitcher_batter_hand_n,0.1634655983346258,50,combo_core,2023,alpha_grid
hs_pitcher_batter_hand_rate,0.4532212327607814,50,combo_core,2023,alpha_grid
hs_pitcher_batter_hand_rel,0.1560306551541185,50,combo_core,2023,alpha_grid
hs_pitcher_count_logit_rel,3.943320726286533,50,combo_core,2023,alpha_grid
hs_pitcher_count_n,0.5348040505667462,50,combo_core,2023,alpha_grid
hs_pitcher_count_rate,3.400687655520789,50,combo_core,2023,alpha_grid
hs_pitcher_count_rel,3.808695727801872,50,combo_core,2023,alpha_grid
hs_pitcher_game_type_logit_rel,0.1859196885148964,50,combo_core,2023,alpha_grid
hs_pitcher_game_type_n,0.074943347952231,50,combo_core,2023,alpha_grid
hs_pitcher_game_type_rate,0.1324299157732335,50,combo_core,2023,alpha_grid
hs_pitcher_game_type_rel,0.0777559497229105,50,combo_core,2023,alpha_grid
hs_pitcher_logit_rel,0.0,50,combo_core,2023,alpha_grid
hs_pitcher_n,0.1141549767667072,50,combo_core,2023,alpha_grid
hs_pitcher_rate,0.1356872587089709,50,combo_core,2023,alpha_grid
hs_pitcher_rel,0.0935087806360863,50,combo_core,2023,alpha_grid
top_bottom_code,0.0,50,combo_core,2023,alpha_grid
game_type_code,1.1999182673333837,50,combo_core,2023,alpha_grid
base_state_code,0.615526729716408,50,combo_core,2023,alpha_grid
pitcher_id_code,0.1219450676284697,50,combo_core,2023,alpha_grid
batter_id_code,0.0695307815681319,50,combo_core,2023,alpha_grid
count_index,0.2696777522611615,50,combo_core,2023,alpha_grid
two_strike,0.0,50,combo_core,2023,alpha_grid
three_ball,0.0753850724054718,50,combo_core,2023,alpha_grid
full_count,0.0,50,combo_core,2023,alpha_grid
pitcher_count,0.0180746979567598,50,combo_core,2023,alpha_grid
hitter_count,0.016532856213341,50,combo_core,2023,alpha_grid
even_count,0.0462153622229415,50,combo_core,2023,alpha_grid
runner_on,0.0,50,combo_core,2023,alpha_grid
scoring_position,0.7670444791667422,50,combo_core,2023,alpha_grid
abs_score_diff_pitcher_team,0.1238011365186681,50,combo_core,2023,alpha_grid
pitcher_team_leading,0.0,50,combo_core,2023,alpha_grid
pitcher_team_trailing,0.0542023836805877,50,combo_core,2023,alpha_grid
late_inning,0.0090919526045908,50,combo_core,2023,alpha_grid
te_pitcher_id,4.094626474436654,50,combo_core,2023,alpha_grid
te_pitcher_id_delta,4.257953239075255,50,combo_core,2023,alpha_grid
te_batter_id,0.0519305820565252,50,combo_core,2023,alpha_grid
te_batter_id_delta,0.1637078846865174,50,combo_core,2023,alpha_grid
te_pitcher_team_id,0.0165380680624105,50,combo_core,2023,alpha_grid
te_pitcher_team_id_delta,0.0817669137383093,50,combo_core,2023,alpha_grid
te_batter_team_id,1.127753182503712,50,combo_core,2023,alpha_grid
te_batter_team_id_delta,1.0670035906328388,50,combo_core,2023,alpha_grid
te_game_type,1.051572784486183,50,combo_core,2023,alpha_grid
te_game_type_delta,1.0500614656132905,50,combo_core,2023,alpha_grid
te_season,1.1508982260576035,50,combo_core,2023,alpha_grid
te_season_delta,1.9910086074479656,50,combo_core,2023,alpha_grid
te_pitcher_id__balls_before__strikes_before,16.726347073669572,50,combo_core,2023,alpha_grid
te_pitcher_id__balls_before__strikes_before_delta,10.558250375368676,50,combo_core,2023,alpha_grid
te_pitcher_id__batter_hand,0.5945753182235188,50,combo_core,2023,alpha_grid
te_pitcher_id__batter_hand_delta,1.0448072729571902,50,combo_core,2023,alpha_grid
te_pitcher_id__base_state,3.648702537459283,50,combo_core,2023,alpha_grid
te_pitcher_id__base_state_delta,4.683972784723458,50,combo_core,2023,alpha_grid
te_pitcher_id__game_type,4.29989147399189,50,combo_core,2023,alpha_grid
te_pitcher_id__game_type_delta,5.550013720388636,50,combo_core,2023,alpha_grid
te_batter_id__pitcher_hand,3.7002561707519,50,combo_core,2023,alpha_grid
te_batter_id__pitcher_hand_delta,3.4345783611680987,50,combo_core,2023,alpha_grid
te_balls_before__strikes_before,0.1939791333832093,50,combo_core,2023,alpha_grid
te_balls_before__strikes_before_delta,0.2672946967242525,50,combo_core,2023,alpha_grid
te_balls_before__strikes_before__game_type,1.6604855658133286,50,combo_core,2023,alpha_grid
te_balls_before__strikes_before__game_type_delta,2.399539327343086,50,combo_core,2023,alpha_grid
te_pitcher_hand__batter_hand,0.1500309007886462,50,combo_core,2023,alpha_grid
te_pitcher_hand__batter_hand_delta,0.0161508807832437,50,combo_core,2023,alpha_grid
te_base_state__outs_before,0.2101234156063411,50,combo_core,2023,alpha_grid
te_base_state__outs_before_delta,0.0790498059211836,50,combo_core,2023,alpha_grid
asof_pitcher_success_minus_global,0.2418597522987913,50,combo_core,2023,alpha_grid
asof_batter_success_minus_global,0.0945823085616134,50,combo_core,2023,alpha_grid
pitcher_success_x_two_strike,0.0075644474602778,50,combo_core,2023,alpha_grid
pitcher_success_x_runner_on,0.0,50,combo_core,2023,alpha_grid
pitcher_fastball_x_hitter_count,0.086362958428688,50,combo_core,2023,alpha_grid
season,3.1852040954916143,50,combo_core,2024,alpha_grid
game_month,1.1230292667804722,50,combo_core,2024,alpha_grid
game_dayofweek,0.0418454726011144,50,combo_core,2024,alpha_grid
inning,0.0732752728396174,50,combo_core,2024,alpha_grid
balls_before,0.2105739145904047,50,combo_core,2024,alpha_grid
strikes_before,0.0,50,combo_core,2024,alpha_grid
outs_before,0.0,50,combo_core,2024,alpha_grid
run_top_before,0.0,50,combo_core,2024,alpha_grid
run_bot_before,0.0357771142673528,50,combo_core,2024,alpha_grid
run_total_before,0.1325316973054077,50,combo_core,2024,alpha_grid
score_diff_home,0.0379048342653539,50,combo_core,2024,alpha_grid
score_diff_pitcher_team,0.0471375359465013,50,combo_core,2024,alpha_grid
runner_on_1b,0.0,50,combo_core,2024,alpha_grid
runner_on_2b,0.0,50,combo_core,2024,alpha_grid
runner_on_3b,0.5747754826755056,50,combo_core,2024,alpha_grid
num_runners_on,0.0462830543443558,50,combo_core,2024,alpha_grid
home_win_expectancy,0.0,50,combo_core,2024,alpha_grid
away_win_expectancy,0.0638985510314127,50,combo_core,2024,alpha_grid
li,0.2204666613736455,50,combo_core,2024,alpha_grid
pitcher_hand,0.0,50,combo_core,2024,alpha_grid
batter_hand,0.0,50,combo_core,2024,alpha_grid
pitcher_team_id,0.1956679181882667,50,combo_core,2024,alpha_grid
batter_team_id,0.0,50,combo_core,2024,alpha_grid
asof_pitcher_n,0.093501052091464,50,combo_core,2024,alpha_grid
asof_pitcher_success_rate,0.1565730115470717,50,combo_core,2024,alpha_grid
asof_pitcher_reverse_rate,0.2508248699003956,50,combo_core,2024,alpha_grid
asof_pitcher_middle_rate,0.0455293414774969,50,combo_core,2024,alpha_grid
asof_pitcher_ball_rate,0.1274265201744267,50,combo_core,2024,alpha_grid
asof_pitcher_strike_rate,0.3098436649871231,50,combo_core,2024,alpha_grid
asof_pitcher_prev1_game_success_rate,0.4233697110157461,50,combo_core,2024,alpha_grid
asof_pitcher_prev3_game_success_rate,0.122606180352996,50,combo_core,2024,alpha_grid
asof_pitcher_prev5_game_success_rate,0.0161655659607649,50,combo_core,2024,alpha_grid
asof_pitcher_prev1_game_middle_rate,0.0378283614738096,50,combo_core,2024,alpha_grid
asof_pitcher_prev3_game_middle_rate,0.0638224274596276,50,combo_core,2024,alpha_grid
asof_pitcher_prev5_game_middle_rate,0.0,50,combo_core,2024,alpha_grid
asof_batter_n,0.0463269881005332,50,combo_core,2024,alpha_grid
asof_batter_success_rate,0.0307064641968867,50,combo_core,2024,alpha_grid
asof_batter_middle_rate,0.0310694903111323,50,combo_core,2024,alpha_grid
asof_pitcher_pitchmix_n,0.0577378943699236,50,combo_core,2024,alpha_grid
asof_pitcher_fastball_rate,0.1014768581290488,50,combo_core,2024,alpha_grid
asof_pitcher_breaking_rate,0.0111570078639963,50,combo_core,2024,alpha_grid
asof_pitcher_offspeed_rate,0.0879272218348322,50,combo_core,2024,alpha_grid
hs_batter_logit_rel,0.2624586298018507,50,combo_core,2024,alpha_grid
hs_batter_n,0.0964386757424222,50,combo_core,2024,alpha_grid
hs_batter_rate,0.0275976318197643,50,combo_core,2024,alpha_grid
hs_batter_rel,0.1834196495945419,50,combo_core,2024,alpha_grid
hs_pitcher_batter_hand_logit_rel,0.3245884053066507,50,combo_core,2024,alpha_grid
hs_pitcher_batter_hand_n,0.0410701047436252,50,combo_core,2024,alpha_grid
hs_pitcher_batter_hand_rate,0.3753899713114308,50,combo_core,2024,alpha_grid
hs_pitcher_batter_hand_rel,0.418780651567775,50,combo_core,2024,alpha_grid
hs_pitcher_count_logit_rel,2.879394038372267,50,combo_core,2024,alpha_grid
hs_pitcher_count_n,0.5648720873177759,50,combo_core,2024,alpha_grid
hs_pitcher_count_rate,3.567842354389854,50,combo_core,2024,alpha_grid
hs_pitcher_count_rel,3.7870615683770015,50,combo_core,2024,alpha_grid
hs_pitcher_game_type_logit_rel,0.7613849343443074,50,combo_core,2024,alpha_grid
hs_pitcher_game_type_n,0.1316411720311825,50,combo_core,2024,alpha_grid
hs_pitcher_game_type_rate,0.2826212587180559,50,combo_core,2024,alpha_grid
hs_pitcher_game_type_rel,0.4974449584484074,50,combo_core,2024,alpha_grid
hs_pitcher_logit_rel,0.0159863377288727,50,combo_core,2024,alpha_grid
hs_pitcher_n,0.0954035812607724,50,combo_core,2024,alpha_grid
hs_pitcher_rate,0.0279197530168675,50,combo_core,2024,alpha_grid
hs_pitcher_rel,0.0187259400529488,50,combo_core,2024,alpha_grid
top_bottom_code,0.0,50,combo_core,2024,alpha_grid
game_type_code,2.190591962270451,50,combo_core,2024,alpha_grid
base_state_code,0.2816712052494712,50,combo_core,2024,alpha_grid
pitcher_id_code,0.0376898176842497,50,combo_core,2024,alpha_grid
batter_id_code,0.0987115699849847,50,combo_core,2024,alpha_grid
count_index,0.0643983699626203,50,combo_core,2024,alpha_grid
two_strike,0.0,50,combo_core,2024,alpha_grid
three_ball,0.0560339761090582,50,combo_core,2024,alpha_grid
full_count,0.0163021671067196,50,combo_core,2024,alpha_grid
pitcher_count,0.0,50,combo_core,2024,alpha_grid
hitter_count,0.1503620397239872,50,combo_core,2024,alpha_grid
even_count,0.0,50,combo_core,2024,alpha_grid
runner_on,0.0,50,combo_core,2024,alpha_grid
scoring_position,0.4323520845246051,50,combo_core,2024,alpha_grid
abs_score_diff_pitcher_team,0.0437966689056123,50,combo_core,2024,alpha_grid
pitcher_team_leading,0.0,50,combo_core,2024,alpha_grid
pitcher_team_trailing,0.0,50,combo_core,2024,alpha_grid
