train_start,train_end,cal_year,valid_year,global_prior,r_prior,f_prior,alpha,strategy,segment,n,brier,logloss,pred_mean,actual_rate,current_brier,improvement_vs_current
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,separate_platt_plus_game_type_prior_alpha_0.2,overall,245525,0.2509176017874166,0.6950045697510779,0.5145861730083686,0.49995723449750534,0.2502058103292603,-0.0007117914581563078
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,separate_platt_plus_game_type_prior_alpha_0.2,R,219839,0.24983953470339357,0.6928261691159873,0.5072391001367355,0.5031181910398064,0.2502058103292603,0.00036627562586674656
2019,2021,2022,2023,0.5129662444084708,0.507438415909067,0.5343729955267766,0.2,separate_platt_plus_game_type_prior_alpha_0.2,F,25686,0.260144464268322,0.7136488669253246,0.5774676318975298,0.47290352721326795,0.2502058103292603,-0.009938653939061681
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,game_type_prior_alpha_0.3,overall,245525,0.25046159092209735,0.6940734911675903,0.5089012094002907,0.49995723449750534,0.2502058103292603,-0.00025578059283704047
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,game_type_prior_alpha_0.3,R,219839,0.2499926989873838,0.6931325787459303,0.5046745016593652,0.5031181910398064,0.2502058103292603,0.00021311134187651515
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,game_type_prior_alpha_0.3,F,25686,0.25447470055518545,0.702126486801995,0.5450763710859297,0.47290352721326795,0.2502058103292603,-0.004268890225925137
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,global_platt_plus_game_type_prior_alpha_0.3,overall,245525,0.25047033690804243,0.6940969570913847,0.5143210083081001,0.49995723449750534,0.2502058103292603,-0.0002645265787821205
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,global_platt_plus_game_type_prior_alpha_0.3,R,219839,0.24978238807056513,0.6927117461149395,0.5092366616757563,0.5031181910398064,0.2502058103292603,0.000423422258695183
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,global_platt_plus_game_type_prior_alpha_0.3,F,25686,0.25635829083166484,0.7059525747761463,0.5578364517133724,0.47290352721326795,0.2502058103292603,-0.006152480502404523
2019,2021,2022,2023,0.5129662444084708,0.504674501659365,0.5450763710859295,0.3,separate_platt_plus_game_type_prior_alpha_0.3,overall,245525,0.2510885221919468,0.6953563494265034,0.5135699142563236,0.49995723449750534,0.2502058103292603,-0.0008827118626864583
