feature,importance,alpha,feature_set,valid_year
te_pitcher_id__base_state_delta,4.613103557839053,20,combo_core,2023
te_pitcher_id__game_type,5.587175946552615,20,combo_core,2023
te_pitcher_id__game_type_delta,4.225549143823057,20,combo_core,2023
te_batter_id__pitcher_hand,3.387345377784684,20,combo_core,2023
te_batter_id__pitcher_hand_delta,3.597732980615531,20,combo_core,2023
te_balls_before__strikes_before,0.42594614108768153,20,combo_core,2023
te_balls_before__strikes_before_delta,0.2052462531962501,20,combo_core,2023
te_balls_before__strikes_before__game_type,0.8284959784194872,20,combo_core,2023
te_balls_before__strikes_before__game_type_delta,1.8736680264232972,20,combo_core,2023
te_pitcher_hand__batter_hand,0.03545949934263408,20,combo_core,2023
te_pitcher_hand__batter_hand_delta,0.04700331537655671,20,combo_core,2023
te_base_state__outs_before,0.23440318267105742,20,combo_core,2023
te_base_state__outs_before_delta,0.11794721056543804,20,combo_core,2023
asof_pitcher_success_minus_global,0.026611524923922464,20,combo_core,2023
asof_batter_success_minus_global,0.24339610525632835,20,combo_core,2023
pitcher_success_x_two_strike,0.027151635922733473,20,combo_core,2023
pitcher_success_x_runner_on,0.011706049475676043,20,combo_core,2023
pitcher_fastball_x_hitter_count,0.06606053646087351,20,combo_core,2023
season,2.809665746768223,20,combo_core,2024
game_month,1.0066877066450042,20,combo_core,2024
game_dayofweek,0.020508781941301426,20,combo_core,2024
inning,0.10859853398863151,20,combo_core,2024
balls_before,0.31256413657180643,20,combo_core,2024
strikes_before,0.016066244049697705,20,combo_core,2024
outs_before,0.0,20,combo_core,2024
run_top_before,0.0,20,combo_core,2024
run_bot_before,0.023645037847721796,20,combo_core,2024
run_total_before,0.1637122899932527,20,combo_core,2024
score_diff_home,0.0,20,combo_core,2024
score_diff_pitcher_team,0.03850714136881262,20,combo_core,2024
runner_on_1b,0.0,20,combo_core,2024
runner_on_2b,0.0,20,combo_core,2024
runner_on_3b,0.6233985607503498,20,combo_core,2024
num_runners_on,0.0,20,combo_core,2024
home_win_expectancy,0.0402676073469012,20,combo_core,2024
away_win_expectancy,0.02369891466824384,20,combo_core,2024
li,0.2235942020648273,20,combo_core,2024
pitcher_hand,0.011491548275547377,20,combo_core,2024
batter_hand,0.0,20,combo_core,2024
pitcher_team_id,0.1093608337294558,20,combo_core,2024
batter_team_id,0.11503989347752194,20,combo_core,2024
asof_pitcher_n,0.084707202679821,20,combo_core,2024
asof_pitcher_success_rate,0.017147312961916347,20,combo_core,2024
asof_pitcher_reverse_rate,0.1412224008792602,20,combo_core,2024
