feature,importance,alpha,feature_set,valid_year
score_diff_pitcher_team,0.0269347464230999,20,recent_20_50_100,2024
runner_on_1b,0.0,20,recent_20_50_100,2024
runner_on_2b,0.0427448171572773,20,recent_20_50_100,2024
runner_on_3b,0.6246594032674616,20,recent_20_50_100,2024
num_runners_on,0.0523147364584367,20,recent_20_50_100,2024
home_win_expectancy,0.0472203531664328,20,recent_20_50_100,2024
away_win_expectancy,0.0913102252158519,20,recent_20_50_100,2024
li,0.2993294197190712,20,recent_20_50_100,2024
pitcher_hand,0.0261388364159279,20,recent_20_50_100,2024
batter_hand,0.0254009080280048,20,recent_20_50_100,2024
pitcher_team_id,0.13474938180351,20,recent_20_50_100,2024
batter_team_id,0.0990175125205729,20,recent_20_50_100,2024
asof_pitcher_n,0.7278005455802978,20,recent_20_50_100,2024
asof_pitcher_success_rate,0.3410407327119162,20,recent_20_50_100,2024
asof_pitcher_reverse_rate,0.2670617819899305,20,recent_20_50_100,2024
asof_pitcher_middle_rate,0.4162712782257676,20,recent_20_50_100,2024
asof_pitcher_ball_rate,0.1932066653526384,20,recent_20_50_100,2024
asof_pitcher_strike_rate,0.3376750572999786,20,recent_20_50_100,2024
asof_pitcher_prev1_game_success_rate,0.5595067600550473,20,recent_20_50_100,2024
asof_pitcher_prev3_game_success_rate,0.1280684474705401,20,recent_20_50_100,2024
asof_pitcher_prev5_game_success_rate,0.094139066769435,20,recent_20_50_100,2024
asof_pitcher_prev1_game_middle_rate,0.114487734552561,20,recent_20_50_100,2024
asof_pitcher_prev3_game_middle_rate,0.0379446198216407,20,recent_20_50_100,2024
asof_pitcher_prev5_game_middle_rate,0.1044447092460718,20,recent_20_50_100,2024
asof_batter_n,0.1440289430119976,20,recent_20_50_100,2024
asof_batter_success_rate,0.4856598077991046,20,recent_20_50_100,2024
asof_batter_middle_rate,0.0084577745166016,20,recent_20_50_100,2024
asof_pitcher_pitchmix_n,0.3344505583868792,20,recent_20_50_100,2024
asof_pitcher_fastball_rate,0.2207281065898594,20,recent_20_50_100,2024
asof_pitcher_breaking_rate,0.0497909188688307,20,recent_20_50_100,2024
asof_pitcher_offspeed_rate,0.0777744897672732,20,recent_20_50_100,2024
rf_pitcher_recent_100_control_rate,0.0,20,recent_20_50_100,2024
rf_pitcher_recent_100_n,0.0340533837005282,20,recent_20_50_100,2024
rf_pitcher_recent_20_control_rate,0.0118050643505149,20,recent_20_50_100,2024
rf_pitcher_recent_20_n,0.0,20,recent_20_50_100,2024
rf_pitcher_recent_50_control_rate,0.0,20,recent_20_50_100,2024
rf_pitcher_recent_50_n,0.0,20,recent_20_50_100,2024
top_bottom_code,0.0144672093130819,20,recent_20_50_100,2024
game_type_code,6.565932715711501,20,recent_20_50_100,2024
base_state_code,0.4473821663740544,20,recent_20_50_100,2024
pitcher_id_code,0.2430637712323395,20,recent_20_50_100,2024
batter_id_code,0.0874718549599256,20,recent_20_50_100,2024
count_index,0.245864563060307,20,recent_20_50_100,2024
two_strike,0.0,20,recent_20_50_100,2024
three_ball,0.0276155622813406,20,recent_20_50_100,2024
full_count,0.0,20,recent_20_50_100,2024
pitcher_count,0.0,20,recent_20_50_100,2024
hitter_count,0.1938455389445416,20,recent_20_50_100,2024
even_count,0.0220215473577407,20,recent_20_50_100,2024
runner_on,0.0,20,recent_20_50_100,2024
scoring_position,0.6495847112657004,20,recent_20_50_100,2024
abs_score_diff_pitcher_team,0.0731564312779873,20,recent_20_50_100,2024
pitcher_team_leading,0.0,20,recent_20_50_100,2024
pitcher_team_trailing,0.0,20,recent_20_50_100,2024
late_inning,0.0709216830318966,20,recent_20_50_100,2024
te_pitcher_id,6.177779105192235,20,recent_20_50_100,2024
te_pitcher_id_delta,4.472997567421307,20,recent_20_50_100,2024
te_batter_id,0.5661899958057047,20,recent_20_50_100,2024
te_batter_id_delta,0.154052173149566,20,recent_20_50_100,2024
te_pitcher_team_id,0.1982682910002583,20,recent_20_50_100,2024
te_pitcher_team_id_delta,0.2672930405604631,20,recent_20_50_100,2024
te_batter_team_id,1.2416678263532213,20,recent_20_50_100,2024
te_batter_team_id_delta,1.7608367515737675,20,recent_20_50_100,2024
te_game_type,0.6799399353605732,20,recent_20_50_100,2024
te_game_type_delta,0.8518955816158625,20,recent_20_50_100,2024
te_season,1.048950826459356,20,recent_20_50_100,2024
te_season_delta,1.4375668454150787,20,recent_20_50_100,2024
te_pitcher_id__balls_before__strikes_before,9.655403937480903,20,recent_20_50_100,2024
te_pitcher_id__balls_before__strikes_before_delta,10.178808103336475,20,recent_20_50_100,2024
te_pitcher_id__batter_hand,1.4332937497406946,20,recent_20_50_100,2024
te_pitcher_id__batter_hand_delta,1.681771758949695,20,recent_20_50_100,2024
te_pitcher_id__base_state,4.85927808113055,20,recent_20_50_100,2024
te_pitcher_id__base_state_delta,5.143347061887915,20,recent_20_50_100,2024
te_pitcher_id__game_type,6.984819366036357,20,recent_20_50_100,2024
te_pitcher_id__game_type_delta,8.358569992265938,20,recent_20_50_100,2024
te_batter_id__pitcher_hand,3.1692077693352285,20,recent_20_50_100,2024
te_batter_id__pitcher_hand_delta,3.802276539406331,20,recent_20_50_100,2024
te_balls_before__strikes_before,0.151116698973415,20,recent_20_50_100,2024
te_balls_before__strikes_before_delta,0.2927708254598321,20,recent_20_50_100,2024
te_balls_before__strikes_before__game_type,0.640840658916416,20,recent_20_50_100,2024
te_balls_before__strikes_before__game_type_delta,2.2433123116217484,20,recent_20_50_100,2024
te_pitcher_hand__batter_hand,0.2172077295438771,20,recent_20_50_100,2024
te_pitcher_hand__batter_hand_delta,0.5182590889228925,20,recent_20_50_100,2024
te_base_state__outs_before,0.1440579237044777,20,recent_20_50_100,2024
te_base_state__outs_before_delta,0.2115206423728358,20,recent_20_50_100,2024
asof_pitcher_success_minus_global,0.3786389868039254,20,recent_20_50_100,2024
asof_batter_success_minus_global,0.1462886281065689,20,recent_20_50_100,2024
pitcher_success_x_two_strike,0.0921139016060785,20,recent_20_50_100,2024
pitcher_success_x_runner_on,0.1470429253203339,20,recent_20_50_100,2024
pitcher_fastball_x_hitter_count,0.1381255306141238,20,recent_20_50_100,2024
season,3.712192175534015,20,recent_delta,2024
game_month,1.6250151734218097,20,recent_delta,2024
game_dayofweek,0.0518073882812458,20,recent_delta,2024
inning,0.0999714234330124,20,recent_delta,2024
balls_before,0.321981980522932,20,recent_delta,2024
strikes_before,0.0424016315551241,20,recent_delta,2024
outs_before,0.0117097508580539,20,recent_delta,2024
run_top_before,0.0572185858671167,20,recent_delta,2024
run_bot_before,0.0073398491416355,20,recent_delta,2024
run_total_before,0.1935078919836727,20,recent_delta,2024
score_diff_home,0.0174390040171732,20,recent_delta,2024
score_diff_pitcher_team,0.0568785370355274,20,recent_delta,2024
runner_on_1b,0.0,20,recent_delta,2024
runner_on_2b,0.0,20,recent_delta,2024
runner_on_3b,0.5799074031804664,20,recent_delta,2024
num_runners_on,0.1171710018251057,20,recent_delta,2024
home_win_expectancy,0.0433932658569672,20,recent_delta,2024
away_win_expectancy,0.0141437549886348,20,recent_delta,2024
li,0.3802937227323244,20,recent_delta,2024
pitcher_hand,0.0,20,recent_delta,2024
batter_hand,0.0296527071728434,20,recent_delta,2024
pitcher_team_id,0.2669052365238354,20,recent_delta,2024
batter_team_id,0.1288274980938649,20,recent_delta,2024
asof_pitcher_n,0.6186176867724156,20,recent_delta,2024
asof_pitcher_success_rate,0.3589178270036336,20,recent_delta,2024
asof_pitcher_reverse_rate,0.5972872597960932,20,recent_delta,2024
asof_pitcher_middle_rate,0.2768032129405504,20,recent_delta,2024
asof_pitcher_ball_rate,0.2773295923923629,20,recent_delta,2024
asof_pitcher_strike_rate,0.3385756841990279,20,recent_delta,2024
asof_pitcher_prev1_game_success_rate,0.5322457544270279,20,recent_delta,2024
asof_pitcher_prev3_game_success_rate,0.1563164814071459,20,recent_delta,2024
asof_pitcher_prev5_game_success_rate,0.1120004811997052,20,recent_delta,2024
asof_pitcher_prev1_game_middle_rate,0.0,20,recent_delta,2024
asof_pitcher_prev3_game_middle_rate,0.0864850110099333,20,recent_delta,2024
asof_pitcher_prev5_game_middle_rate,0.072778262967264,20,recent_delta,2024
asof_batter_n,0.0709713769601377,20,recent_delta,2024
asof_batter_success_rate,0.3758595820928291,20,recent_delta,2024
asof_batter_middle_rate,0.0720266660806119,20,recent_delta,2024
asof_pitcher_pitchmix_n,0.4693036378989011,20,recent_delta,2024
asof_pitcher_fastball_rate,0.2444961055210724,20,recent_delta,2024
asof_pitcher_breaking_rate,0.0848158430078061,20,recent_delta,2024
asof_pitcher_offspeed_rate,0.1435565650916998,20,recent_delta,2024
rf_pitcher_form_delta_20,0.0385321062452536,20,recent_delta,2024
rf_pitcher_form_delta_20_vs_global,0.0395511384124127,20,recent_delta,2024
rf_pitcher_form_delta_50,0.0375714225313516,20,recent_delta,2024
rf_pitcher_form_delta_50_vs_global,0.0185766790148412,20,recent_delta,2024
rf_pitcher_long_term_rate,0.2495995000746988,20,recent_delta,2024
rf_pitcher_recent_20_control_rate,0.0,20,recent_delta,2024
rf_pitcher_recent_50_control_rate,0.0145991208310262,20,recent_delta,2024
top_bottom_code,0.015771792038058,20,recent_delta,2024
game_type_code,2.4883973651291966,20,recent_delta,2024
base_state_code,0.5870802735884058,20,recent_delta,2024
pitcher_id_code,0.1832584879217918,20,recent_delta,2024
batter_id_code,0.1184939944163597,20,recent_delta,2024
count_index,0.2316357225219938,20,recent_delta,2024
two_strike,0.0171770149322833,20,recent_delta,2024
three_ball,0.0,20,recent_delta,2024
full_count,0.0,20,recent_delta,2024
pitcher_count,0.0,20,recent_delta,2024
hitter_count,0.1854534302141514,20,recent_delta,2024
even_count,0.0297618022354911,20,recent_delta,2024
runner_on,0.0661196753369399,20,recent_delta,2024
scoring_position,0.6148952552517261,20,recent_delta,2024
abs_score_diff_pitcher_team,0.1942903041732656,20,recent_delta,2024
pitcher_team_leading,0.0,20,recent_delta,2024
pitcher_team_trailing,0.0177079883849216,20,recent_delta,2024
late_inning,0.0,20,recent_delta,2024
te_pitcher_id,4.461839042258324,20,recent_delta,2024
te_pitcher_id_delta,6.458482231645597,20,recent_delta,2024
te_batter_id,0.2440504060673222,20,recent_delta,2024
te_batter_id_delta,0.1947330613271523,20,recent_delta,2024
te_pitcher_team_id,0.1976290709296221,20,recent_delta,2024
te_pitcher_team_id_delta,0.1467459815592871,20,recent_delta,2024
te_batter_team_id,1.1978943535878357,20,recent_delta,2024
te_batter_team_id_delta,1.7645564742125135,20,recent_delta,2024
te_game_type,2.341472505657009,20,recent_delta,2024
te_game_type_delta,0.8655940372590896,20,recent_delta,2024
te_season,1.1434820398525347,20,recent_delta,2024
te_season_delta,0.797522575371644,20,recent_delta,2024
te_pitcher_id__balls_before__strikes_before,10.76052033626068,20,recent_delta,2024
te_pitcher_id__balls_before__strikes_before_delta,9.642342389934944,20,recent_delta,2024
te_pitcher_id__batter_hand,1.1545390525049792,20,recent_delta,2024
te_pitcher_id__batter_hand_delta,2.0647101521675326,20,recent_delta,2024
te_pitcher_id__base_state,5.096668255668141,20,recent_delta,2024
te_pitcher_id__base_state_delta,4.8797520081127095,20,recent_delta,2024
te_pitcher_id__game_type,8.23143225746481,20,recent_delta,2024
te_pitcher_id__game_type_delta,6.826493674864496,20,recent_delta,2024
te_batter_id__pitcher_hand,3.27490447233144,20,recent_delta,2024
te_batter_id__pitcher_hand_delta,3.4382817892047117,20,recent_delta,2024
te_balls_before__strikes_before,0.1734425812100809,20,recent_delta,2024
te_balls_before__strikes_before_delta,0.0197215479232622,20,recent_delta,2024
te_balls_before__strikes_before__game_type,2.1126872121831286,20,recent_delta,2024
te_balls_before__strikes_before__game_type_delta,2.599260118945036,20,recent_delta,2024
te_pitcher_hand__batter_hand,0.3151196340314283,20,recent_delta,2024
te_pitcher_hand__batter_hand_delta,0.2323858504772952,20,recent_delta,2024
te_base_state__outs_before,0.1555495535498516,20,recent_delta,2024
te_base_state__outs_before_delta,0.2665211963373408,20,recent_delta,2024
asof_pitcher_success_minus_global,0.3256794576323963,20,recent_delta,2024
asof_batter_success_minus_global,0.4818453105180952,20,recent_delta,2024
pitcher_success_x_two_strike,0.1122603486810925,20,recent_delta,2024
pitcher_success_x_runner_on,0.0197696629088614,20,recent_delta,2024
pitcher_fastball_x_hitter_count,0.2074932713119748,20,recent_delta,2024
