ensemble_norm,stage,weights_norm,mean_brier,std_brier,worst_brier,folds_improved,mean_improvement,mean_logloss,mean_auc,mean_pred_std
"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",0.2496580504315449,0.000928122296175543,0.250263973351889,1,6.64127267231226e-05,0.692463571808012,0.5188417006531031,0.015345400833038767
"{'catboost': 0.7, 'lightgbm': 0.2, 'sklearn_hgb': 0.1}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.7, 'lightgbm': 0.2, 'sklearn_hgb': 0.1}",0.24965808607562193,0.0006113431454879206,0.2501578810963686,3,6.637708264608882e-05,0.6924635130492566,0.517663979539207,0.007731656799241132
"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.2496581123413402,0.000633084496661841,0.2501836925479992,3,6.635081692780643e-05,0.692463543807063,0.518029529736554,0.007636173244295532
"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",0.24965813379056634,0.0009349853011910842,0.2502686102747996,1,6.632936770171323e-05,0.6924637296926219,0.5188229704717487,0.015345641642543201
"{'catboost': 0.9, 'lightgbm': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.9, 'lightgbm': 0.1}",0.24965814544432718,0.0009317856919446776,0.2502626768588554,1,6.63177139408071e-05,0.6924637627118869,0.5189296170127641,0.015407529383386931
"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",raw_avg_plus_trend_w075,"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",0.24965815406219857,0.0009244942394189419,0.2502655012224453,1,6.630909606947616e-05,0.6924637793795553,0.5187490486644005,0.0152893950792901
"{'catboost': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",0.24965815645109735,0.0006280057075988337,0.2501765485532158,3,6.630670717067752e-05,0.6924636459760002,0.5178292772405686,0.007699113974164301
"{'catboost': 0.7, 'sklearn_hgb': 0.1, 'xgboost': 0.2}",raw_avg_plus_trend_w075,"{'catboost': 0.7, 'sklearn_hgb': 0.1, 'xgboost': 0.2}",0.2496582268993912,0.0009313728933810558,0.2502701502309828,1,6.623625887681523e-05,0.6924639158840779,0.5187278230577262,0.015289320812444532
"{'catboost': 0.9, 'sklearn_hgb': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.9, 'sklearn_hgb': 0.1}",0.2496582393251774,0.0009386330399869441,0.2502673016961389,1,6.622383309066413e-05,0.6924639419841361,0.5189131974150739,0.015408085057045932
"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",raw_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",0.2496584563362881,0.0009209020062025894,0.250267260470524,1,6.600682197988619e-05,0.6924643853319173,0.5186484535106626,0.015239577980676234
"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",raw_avg_plus_trend_w075,"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",0.249658518651652,0.0009277962974426813,0.2502719215646886,1,6.594450661601073e-05,0.6924645004636863,0.518625522314131,0.015239188828850002
"{'catboost': 0.7, 'lightgbm': 0.1, 'sklearn_hgb': 0.2}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.7, 'lightgbm': 0.1, 'sklearn_hgb': 0.2}",0.24965893953911256,0.0006165197271297158,0.2501643406195797,3,6.552361915547886e-05,0.6924652219000169,0.5176273874227358,0.007734491447899567
"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",raw_avg_plus_trend_w075,"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",0.24965895725381362,0.0009173460871374353,0.2502692510961254,1,6.550590445440094e-05,0.6924653895773991,0.5185398957429923,0.0151960087485486
"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",0.24965898696817893,0.0006157528139097513,0.2501664695650046,3,6.547619008907699e-05,0.6924653069883885,0.5177854530806708,0.007647699926206734
"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",raw_avg_plus_trend_w075,"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",0.2496590090473488,0.0009242560002129749,0.250273924275917,1,6.545411091924059e-05,0.6924654833435323,0.5185155562961178,0.015195305305081367
"{'lightgbm': 0.1, 'xgboost': 0.9}",platt_avg_plus_trend_w075,"{'lightgbm': 0.1, 'xgboost': 0.9}",0.2496591524941694,0.0006277905416801451,0.2501807248226487,3,6.531066409856796e-05,0.6924656159765722,0.5180977715794047,0.007550991131104
"{'catboost': 0.6, 'lightgbm': 0.3, 'xgboost': 0.1}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.3, 'xgboost': 0.1}",0.24965930312854887,0.0006047977923200577,0.2501539899505543,3,6.51600297191881e-05,0.6924659480271281,0.5175875916212458,0.0076890077064535
"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",0.24965932169777202,0.0006222035020226945,0.2501708360669468,3,6.514146049599034e-05,0.692465955171055,0.517947930209134,0.007542867384566433
"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",platt_avg_plus_trend_w075,"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",0.24965937041886907,0.0006266291080520636,0.2501775699819618,3,6.50927393989553e-05,0.6924660493835919,0.5180342664382505,0.007517578817496533
"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",platt_avg_plus_trend_w075,"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",0.24965938832965603,0.0006176206024145359,0.2501693648490908,3,6.50748286119756e-05,0.6924660874336191,0.5180079009438093,0.0075071540721727
"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",raw_avg_plus_trend_w075,"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",0.24965965681477506,0.0009138269788430322,0.2502714730992492,1,6.480634349299073e-05,0.69246679203519,0.5184265146202448,0.015158739604865733
"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",raw_avg_plus_trend_w075,"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",0.2496596980864815,0.0009207524944041774,0.2502761583646679,1,6.476507178651211e-05,0.6924668644425895,0.5184000290693783,0.0151577228605565
"{'catboost': 0.7, 'sklearn_hgb': 0.3}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.7, 'sklearn_hgb': 0.3}",0.24966008058747766,0.0006213971315582542,0.2501709711509278,3,6.438257079030782e-05,0.6924675060959115,0.5175722475254418,0.007734915550421066
"{'catboost': 0.4, 'lightgbm': 0.3, 'xgboost': 0.3}",platt_avg_plus_trend_w075,"{'catboost': 0.4, 'lightgbm': 0.3, 'xgboost': 0.3}",0.24966008183323576,0.0006077501088645513,0.2501590460639565,3,6.438132503221155e-05,0.6924674764500577,0.5178717829276676,0.007485396226210667
"{'lightgbm': 0.1, 'xgboost': 0.9}",raw_avg_then_platt_plus_trend_w075,"{'lightgbm': 0.1, 'xgboost': 0.9}",0.24966027705734248,0.0006256738079294182,0.2501804962264944,3,6.418610092559473e-05,0.6924678740556099,0.5179321068260124,0.007580568009017567
"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",0.2496603268586172,0.0006316247215310572,0.2501863591768705,3,6.413629965080539e-05,0.6924679649311386,0.5180438753283539,0.007537350629089634
"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",0.24966041910765238,0.000626573355716462,0.2501793416252617,3,6.404405061563626e-05,0.6924681726321005,0.5177104717990159,0.007654361882323134
"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",raw_avg_plus_trend_w075,"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",0.2496605550191724,0.0009103451838662426,0.2502739264798956,1,6.39081390956185e-05,0.6924685926313557,0.5183086851283288,0.015127815474807566
"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",raw_avg_plus_trend_w075,"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",0.24966058576905015,0.0009172862785218029,0.2502786238309413,1,6.387738921788835e-05,0.6924686436867074,0.5182810054739687,0.015126486810541066
"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",0.2496608474710266,0.0006312804099174791,0.2501868665742242,3,6.361568724142336e-05,0.6924690144953116,0.5178955851710287,0.007584413041426301
"{'catboost': 0.5, 'lightgbm': 0.3, 'xgboost': 0.2}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.5, 'lightgbm': 0.3, 'xgboost': 0.2}",0.2496612217023956,0.0006036391752150338,0.2501565143138306,3,6.324145587239795e-05,0.6924697874800417,0.517485632213284,0.0076493774902320665
"{'catboost': 0.6, 'lightgbm': 0.4}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.4}",0.2496612330049086,0.000598172377667421,0.2501497684672457,3,6.323015335938871e-05,0.6924697831926553,0.5176851568084377,0.0074859187421408005
"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",0.24966137789097873,0.0006142675711889269,0.2501694248109606,3,6.308526728929035e-05,0.6924700901376651,0.5176682681424399,0.0076009026645401665
"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",platt_avg_plus_trend_w075,"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",0.2496614812446151,0.0006206497933724695,0.2501733640020347,3,6.298191365287151e-05,0.6924702762272285,0.5178309539130693,0.007495743624103134
"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",raw_avg_plus_trend_w075,"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",0.24966165186700576,0.0009069012105898113,0.2502766112380647,1,6.28112912622658e-05,0.6924707912988248,0.5181877513913494,0.015103273718347266
"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",raw_avg_plus_trend_w075,"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",0.24966167209505472,0.0009138578567728863,0.2502813206747373,1,6.27910632133211e-05,0.6924708210085999,0.5181577105262636,0.015101634894963833
"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",platt_avg_plus_trend_w075,"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",0.24966177581751045,0.0006252556825778687,0.2501806769280442,3,6.268734075757003e-05,0.6924708637704261,0.5178995526481854,0.007482416397194134
"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.6, 'sklearn_hgb': 0.3, 'xgboost': 0.1}",0.24966186233975732,0.000620327159298524,0.2501733416716125,3,6.260081851069901e-05,0.6924710716486904,0.5174688691746029,0.007697413353236733
"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",platt_avg_plus_trend_w075,"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.24966187147211796,0.000616284616562438,0.2501726418748901,3,6.259168615000697e-05,0.6924710580030604,0.51787038619992,0.0074759049214384995
"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",0.24966234422454056,0.0006018985387376335,0.2501552119050594,3,6.21189337274049e-05,0.6924720063381461,0.5176484887812357,0.007469966895533233
"{'catboost': 0.3, 'lightgbm': 0.3, 'xgboost': 0.4}",platt_avg_plus_trend_w075,"{'catboost': 0.3, 'lightgbm': 0.3, 'xgboost': 0.4}",0.24966239820180838,0.000606280448705392,0.2501619227691339,3,6.206495645960295e-05,0.6924721125407944,0.5177432253982829,0.007445860205690433
"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",0.24966280685938758,0.0006250639022152328,0.2501822513501258,3,6.165629888036353e-05,0.692472949059871,0.51758801473851,0.007607489753677733
"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",raw_avg_plus_trend_w075,"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",0.249662947358275,0.0009034955731342844,0.2502795273737562,1,6.15157999930548e-05,0.6924733879773811,0.5180625368924697,0.015085143904486566
"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg_plus_trend_w075,"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.24966295706449523,0.000910467738966876,0.2502842488960559,1,6.150609377281036e-05,0.6924733963478354,0.518029529736554,0.015083197050051034
"{'catboost': 0.4, 'lightgbm': 0.3, 'xgboost': 0.3}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.4, 'lightgbm': 0.3, 'xgboost': 0.3}",0.24966326926008595,0.0006024152165987462,0.2501591774695287,3,6.11938981821033e-05,0.6924738845303811,0.5173781693511578,0.007607568436592633
"{'catboost': 0.5, 'lightgbm': 0.4, 'xgboost': 0.1}",platt_avg_plus_trend_w075,"{'catboost': 0.5, 'lightgbm': 0.4, 'xgboost': 0.1}",0.24966338259959195,0.0005965721633225723,0.2501522448518013,3,6.108055867609756e-05,0.692474084715235,0.5175722874822575,0.0074381853327206
"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",0.2496635362996752,0.0006056646972893,0.2501608259909882,3,6.092685859280601e-05,0.6924743917930659,0.5175997191910703,0.007458216794221866
"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",platt_avg_plus_trend_w075,"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",0.2496637212034555,0.0006191551312064502,0.2501760792381511,3,6.0741954812489896e-05,0.6924747586200959,0.5177062734640168,0.007452304167044333
"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.5, 'sklearn_hgb': 0.3, 'xgboost': 0.2}",0.24966377609092003,0.0006191755401033044,0.2501758409832233,3,6.068706734797075e-05,0.6924749008607756,0.5173603136628451,0.0076576883743074324
"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.24966388778693469,0.0006127200182641075,0.2501724996706687,3,6.057537133329283e-05,0.6924751107888397,0.5175474463782602,0.007552046183736867
"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",platt_avg_plus_trend_w075,"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",0.24966426162814914,0.0006239435251657664,0.250183971175155,3,6.020153011889788e-05,0.6924758394266255,0.5177565782407529,0.007451079100090967
"{'lightgbm': 0.2, 'xgboost': 0.8}",platt_avg_plus_trend_w075,"{'lightgbm': 0.2, 'xgboost': 0.8}",0.24966443502657729,0.0006150104589443681,0.2501761062017179,3,6.0028131690732946e-05,0.6924761898185468,0.5177243465141005,0.007448521883800067
"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",0.24966444067737167,0.0009071164404077495,0.250287408494897,1,6.002248089637099e-05,0.6924763696508277,0.5178955851710287,0.0150711952260122
"{'lightgbm': 0.1, 'xgboost': 0.9}",raw_avg_plus_trend_w075,"{'lightgbm': 0.1, 'xgboost': 0.9}",0.24966444149298014,0.0009001287912498617,0.2502826748869703,1,6.0021665287881805e-05,0.6924763826136516,0.5179321068260124,0.015073447631341467
"{'catboost': 0.2, 'lightgbm': 0.3, 'xgboost': 0.5}",platt_avg_plus_trend_w075,"{'catboost': 0.2, 'lightgbm': 0.3, 'xgboost': 0.5}",0.24966479498237834,0.000604870963680386,0.2501649867753398,3,5.966817588966489e-05,0.6924769099133306,0.5176098274150132,0.007410126960043166
"{'catboost': 0.6, 'lightgbm': 0.1, 'sklearn_hgb': 0.3}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.1, 'sklearn_hgb': 0.3}",0.2496648092303125,0.0006094713758419415,0.2501666107250322,3,5.96539279555069e-05,0.6924769395685834,0.517538290797983,0.007450679884152299
"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",0.2496653132029094,0.0006234831713159758,0.2501852710961844,3,5.9149955358575445e-05,0.6924779622341699,0.517459722876457,0.007558558967278633
"{'catboost': 0.3, 'lightgbm': 0.3, 'xgboost': 0.4}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.3, 'lightgbm': 0.3, 'xgboost': 0.4}",0.24966544106346458,0.0006011308604916891,0.2501619747953588,3,5.902209480340135e-05,0.6924782296742095,0.5172661320641475,0.007563629535412533
"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",platt_avg_plus_trend_w075,"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.2496655910109298,0.0006188314260227247,0.2501816941384485,3,5.8872147338164714e-05,0.6924785019222136,0.5176721464692127,0.007433962435479633
"{'catboost': 0.4, 'lightgbm': 0.4, 'xgboost': 0.2}",platt_avg_plus_trend_w075,"{'catboost': 0.4, 'lightgbm': 0.4, 'xgboost': 0.2}",0.2496656126062725,0.0005950305662522653,0.2501549085373853,3,5.885055199547696e-05,0.6924785475658263,0.517449866658897,0.007394162582113399
"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.4, 'sklearn_hgb': 0.3, 'xgboost': 0.3}",0.24966581776474947,0.000617946658366641,0.2501784651077631,3,5.864539351854483e-05,0.6924789855508688,0.5172461420479698,0.007615784911744468
"{'catboost': 0.6, 'lightgbm': 0.4}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.4}",0.2496658773775808,0.0005903149069777388,0.2501498539404494,3,5.858578068721731e-05,0.6924791097750789,0.5170645900725711,0.0076008678396648
"{'catboost': 0.3, 'sklearn_hgb': 0.3, 'xgboost': 0.4}",platt_avg_plus_trend_w075,"{'catboost': 0.3, 'sklearn_hgb': 0.3, 'xgboost': 0.4}",0.2496660415742932,0.0006177203784714835,0.2501789817752958,3,5.842158397477881e-05,0.6924794023258481,0.5175731230358305,0.0074126168095709
"{'catboost': 0.6, 'sklearn_hgb': 0.4}",platt_avg_plus_trend_w075,"{'catboost': 0.6, 'sklearn_hgb': 0.4}",0.2496661630164525,0.0006133191092803646,0.2501725661071913,3,5.830014181552239e-05,0.6924796496774833,0.5174634185643677,0.007447360384893333
"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.3, 'sklearn_hgb': 0.1}",0.24966645293139736,0.0005956440118108636,0.2501560049495291,3,5.8010226870621026e-05,0.6924802628812637,0.5170416920761348,0.0076065504733299665
"{'lightgbm': 0.2, 'xgboost': 0.8}",raw_avg_then_platt_plus_trend_w075,"{'lightgbm': 0.2, 'xgboost': 0.8}",0.2496665095811407,0.0006111161757244005,0.2501756867331753,3,5.795357712732018e-05,0.6924803547771696,0.5174206936153051,0.007501195637205266
"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.24966682785078512,0.0006226935881305224,0.2501874527232943,3,5.763530748292034e-05,0.6924809763350727,0.5176053909439213,0.007423618616945501
"{'catboost': 0.8, 'lightgbm': 0.2}",raw_avg_plus_trend_w075,"{'catboost': 0.8, 'lightgbm': 0.2}",0.24966694221573826,0.0009134421252655617,0.2502601144647417,1,5.7520942529797026e-05,0.692481394668043,0.5183067900227573,0.015436092615215932
"{'catboost': 0.8, 'lightgbm': 0.1, 'sklearn_hgb': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.8, 'lightgbm': 0.1, 'sklearn_hgb': 0.1}",0.24966699600545825,0.0009202362992570127,0.2502646591645523,1,5.746715280981402e-05,0.6924814936807918,0.5182891566567484,0.015434090761055133
"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",0.24966700835687602,0.0009097814538329188,0.2502615874708292,1,5.7454801391999225e-05,0.6924815270289919,0.518214169203612,0.015379343081210932
"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg_then_platt_plus_trend_w075,"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.24966708307234187,0.0006166159466370677,0.2501819578077408,3,5.73800859261386e-05,0.6924815018453002,0.5173841800825542,0.0075055634549516
"{'catboost': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",platt_avg_plus_trend_w075,"{'catboost': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.24966727217494555,0.0006035226009664745,0.2501682380825741,3,5.719098332243069e-05,0.6924818685480453,0.517469948275857,0.007378255282615067
"{'catboost': 0.6, 'lightgbm': 0.2, 'xgboost': 0.2}",raw_avg_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.2, 'xgboost': 0.2}",0.24966727314144968,0.0009061566449749469,0.2502632918544392,1,5.7190016818324585e-05,0.6924820578160603,0.5181154051784387,0.015328738884974767
"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.6, 'lightgbm': 0.2, 'sklearn_hgb': 0.2}",0.24966729121744236,0.000600732843478296,0.250162344598022,3,5.7171940825640524e-05,0.6924819415236328,0.5170038912723991,0.007609904952471766
"{'catboost': 0.8, 'sklearn_hgb': 0.2}",raw_avg_plus_trend_w075,"{'catboost': 0.8, 'sklearn_hgb': 0.2}",0.2496674611053176,0.0009268053110503588,0.2502695008465053,1,5.7002052950423425e-05,0.6924824167498174,0.5182525225883826,0.015444937878326799
"{'catboost': 0.7, 'sklearn_hgb': 0.2, 'xgboost': 0.1}",raw_avg_plus_trend_w075,"{'catboost': 0.7, 'sklearn_hgb': 0.2, 'xgboost': 0.1}",0.24966750620279785,0.0009231760445077042,0.2502709980238468,1,5.695695547012616e-05,0.6924825063377419,0.5181553214311118,0.015387583701945632
