fold,train_start,train_end,cal_year,valid_year,ensemble,stage,weights,trend_prior,brier,logloss,auc,pred_mean,pred_std,pred_p01,pred_p05,pred_p25,pred_p50,pred_p75,pred_p95,pred_p99,actual_rate,current_brier,improvement_vs_current
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.2+xgboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.2, 'xgboost': 0.1}",0.5129662444084708,0.25029115092920257,0.6937331378424272,0.5131513492439168,0.5196256999242707,0.015533204679358193,0.48312521603464514,0.494217586791296,0.5108758978371502,0.5197496042082106,0.527011760029617,0.5468221209180755,0.5662501869932027,0.49995723449750534,0.2502058103292603,-8.534059994225185e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.2+xgboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.7, 'catboost': 0.2, 'xgboost': 0.1}",0.5129662444084708,0.25243095049188957,0.6982300360141408,0.5131513492439168,0.5307358987067596,0.05073529672888035,0.41237169825301145,0.44847577439878333,0.5022589031608411,0.530898486472525,0.554425080872427,0.6195049849937533,0.6856813107387918,0.49995723449750534,0.2502058103292603,-0.0022251401626292577
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.2+xgboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.2, 'xgboost': 0.1}",0.5129662444084708,0.2501928187026949,0.6935346725027246,0.5131513492439168,0.517408657983043,0.012683824182220088,0.487817607869606,0.496843626906049,0.5102894090965634,0.5174493049244844,0.5233309535244599,0.5396009295547914,0.5561450109910511,0.49995723449750534,0.2502058103292603,1.2991626565428405e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.2+xgboost:0.1,platt_avg,"{'sklearn_hgb': 0.7, 'catboost': 0.2, 'xgboost': 0.1}",0.5129662444084708,0.25235553549412504,0.6980667172269942,0.5132409621455581,0.5307097412792596,0.04987759570745861,0.414600409320376,0.4498536993365401,0.5027107646903866,0.5308766430018425,0.5540389527696812,0.6178266863909383,0.6831666519690122,0.49995723449750534,0.2502058103292603,-0.002149725164864724
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.2+xgboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.2, 'xgboost': 0.1}",0.5129662444084708,0.2501903195869952,0.6935295964698702,0.5132409621455581,0.517402118626168,0.01246939892686465,0.48837478563644715,0.49718810814048814,0.5104023744789498,0.5174438440568138,0.5232344214987734,0.5391813549040877,0.5555163462986061,0.49995723449750534,0.2502058103292603,1.549074226508962e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,raw_avg,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.2540967878377144,0.7018668766777438,0.5133281864279509,0.5397314145646104,0.0623149161779403,0.3933389956354758,0.43780280637174684,0.5046764273506876,0.540137958340309,0.5695912951283332,0.6486550220821689,0.7265975860732515,0.49995723449750534,0.2502058103292603,-0.0038909775084540743
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.2502887107584569,0.693728266198054,0.5133281864279509,0.5196575369475057,0.015578729044485075,0.4830594322152221,0.4941753848992898,0.510893790144025,0.5197591728914304,0.5271225070884364,0.5468884388268954,0.566374079824666,0.49995723449750534,0.2502058103292603,-8.290042919656404e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,raw_avg_then_platt,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.25244853017997493,0.6982689032720546,0.5133281864279509,0.5307809749529426,0.0510878371185746,0.4116206101565489,0.4479430897485951,0.5021402871033905,0.5308718041695768,0.5548258594816439,0.6200267044472527,0.6866502671929439,0.49995723449750534,0.2502058103292603,-0.002242719850714614
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.2501901822288829,0.6935294164733503,0.5133281864279509,0.5174199270445888,0.012771959279643651,0.48762983584549036,0.49671045574350187,0.5102597550822008,0.5174426343487473,0.5234311481767641,0.5397313594181663,0.556387250104589,0.49995723449750534,0.2502058103292603,1.5628100377418352e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,platt_avg,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.25236756004854033,0.6980935175577515,0.5134388618845553,0.5307551647878057,0.05018274059785901,0.41379311128619356,0.44940042584553486,0.5025862885396528,0.5308317436328056,0.5544218041084412,0.6182956655296186,0.6840191517682639,0.49995723449750534,0.2502058103292603,-0.002161749719280015
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.7+catboost:0.3,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.7, 'catboost': 0.3}",0.5129662444084708,0.25018729818045893,0.6935235644439692,0.5134388618845553,0.5174134745033045,0.012545685149464756,0.4881729611279015,0.49707478976773684,0.5103712554412663,0.5174326192145545,0.5233301343334634,0.5392985996887578,0.5557294712484191,0.49995723449750534,0.2502058103292603,1.8512148801386186e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,raw_avg,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.254119784918129,0.7019182845542625,0.512625110339638,0.5391640360926135,0.062332455689621216,0.39227658346516336,0.437293968314596,0.504179143136323,0.5396326039386717,0.5684875208205498,0.648557313327644,0.7260893976257935,0.49995723449750534,0.2502058103292603,-0.003913974588868663
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.2502996844892468,0.6937502555806808,0.512625110339638,0.5195156923295065,0.015583113922405304,0.48279382917264396,0.4940481753850021,0.5107694690904339,0.519632834291021,0.5268465635114905,0.5468640116382641,0.5662470327128015,0.49995723449750534,0.2502058103292603,-9.387415998646231e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,raw_avg_then_platt,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.25237592253365165,0.698107146183505,0.512625110339638,0.5306235632558751,0.0496212573277317,0.4145503654265984,0.4502922776229144,0.502892625392561,0.5307499104640249,0.553508701381711,0.6176102280039262,0.6821601502473493,0.49995723449750534,0.2502058103292603,-0.002170112204391339
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.2502007706244575,0.6935505094038062,0.512625110339638,0.5173805741203219,0.012405314331932924,0.48836227466300275,0.4972977527120817,0.5104478396544934,0.5174121609223593,0.5231018586517808,0.5391272403073346,0.5552647208681905,0.49995723449750534,0.2502058103292603,5.039704802811684e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,platt_avg,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.2523347167567296,0.6980180448239386,0.5126577869402611,0.5306060645186214,0.049133346338652774,0.41575262769488225,0.4510796468216647,0.5031524702741261,0.5307580501934113,0.5532531276672171,0.6166787999057842,0.6807346977771488,0.49995723449750534,0.2502058103292603,-0.002128906427469268
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+xgboost:0.2,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.5129662444084708,0.25019961938867286,0.6935481653284972,0.5126577869402611,0.5173761994360084,0.012283336584663193,0.48866284023007367,0.4974945950117693,0.5105128008748847,0.5174141958547059,0.5230379652231574,0.5388943832827993,0.5549083577506403,0.49995723449750534,0.2502058103292603,6.190940587458282e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,raw_avg,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.254125401405172,0.7019309483737323,0.5128090510416267,0.5392913841855536,0.06246110072352135,0.3921302765351924,0.4372412439702554,0.5041766569719555,0.5397044727827283,0.5687698936624517,0.6489852290419702,0.7264631793901153,0.49995723449750534,0.2502058103292603,-0.003919591075911666
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.25029682434229766,0.6937445373783392,0.5128090510416267,0.5195475293527415,0.01561527518088034,0.4827572524401512,0.49403499429891695,0.5107688475493419,0.5196508015020351,0.526917156721966,0.5469709905668456,0.566340478153882,0.49995723449750534,0.2502058103292603,-9.101401303734935e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.25239396185301977,0.6981470934515865,0.5128090510416267,0.5306702242490274,0.04999378940235606,0.41374184739907344,0.4497486145341852,0.5026809077798017,0.5307542991554381,0.5538087921261154,0.6183840135659596,0.6832173392174823,0.49995723449750534,0.2502058103292603,-0.0021881515237594518
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.2501980129930486,0.6935450129180987,0.5128090510416267,0.51739223936861,0.012498447350589014,0.4881601451561215,0.4971618369398994,0.5103949102513036,0.5174132580952127,0.523176881337882,0.539320686697843,0.5555290181107236,0.49995723449750534,0.2502058103292603,7.7973362117012e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,platt_avg,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.25234102140478276,0.6980326358922184,0.5128706879420163,0.5306514880271674,0.04938530282535127,0.415226918814795,0.45071690161153416,0.5029884967570879,0.5307437616666806,0.5535289846922662,0.6172754016855525,0.6814554792327715,0.49995723449750534,0.2502058103292603,-0.0021352110755224474
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.1+xgboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.1, 'xgboost': 0.1}",0.5129662444084708,0.25019624048798894,0.6935414140839388,0.5128706879420163,0.517387555313145,0.012346325706337818,0.4885314130100519,0.4974039087092366,0.5104718074956252,0.5174106237230233,0.5231069294794197,0.5390435337277413,0.555088553114546,0.49995723449750534,0.2502058103292603,9.569841271372947e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,raw_avg,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.25413471993257586,0.701951838834672,0.5129885799509908,0.5394187322784938,0.06261878935412689,0.39188404308567326,0.43709667442089184,0.5041887310074087,0.5397574990928742,0.5691269347992096,0.6492717789774056,0.7269354847333985,0.49995723449750534,0.2502058103292603,-0.003928909603315545
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.2502941955728711,0.6937392856028105,0.5129885799509908,0.5195793663759766,0.015654697338531722,0.4826956940777714,0.4939988519115761,0.5107718660582052,0.5196640580795717,0.5270064170061555,0.5470426280507045,0.5664585544897027,0.49995723449750534,0.2502058103292603,-8.838524361076683e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,raw_avg_then_platt,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.25241166178171665,0.6981862409207399,0.5129885799509908,0.5307157578267807,0.05035481446566624,0.4129353423859337,0.4491891361237578,0.5024990692366158,0.5307414756252392,0.5541508033219026,0.6189783462009081,0.6842537890428312,0.49995723449750534,0.2502058103292603,-0.002205851452456331
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.2501953424716997,0.6935396895127445,0.5129885799509908,0.5174036227630483,0.01258870361641656,0.48795851890283654,0.4970219673372926,0.5103494506155071,0.5174100522126629,0.5232623841368288,0.5394692698565802,0.5557881305670609,0.49995723449750534,0.2502058103292603,1.0467857560592098e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,platt_avg,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.2523503228692908,0.6980536185514602,0.5130751779158914,0.5306969115357135,0.049666117602787344,0.4146057896351945,0.45031829616280117,0.5028759200495028,0.5307422662889726,0.5538266753511949,0.6175721512322536,0.6822229756166871,0.49995723449750534,0.2502058103292603,-0.0021445125400305076
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.8+catboost:0.2,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.8, 'catboost': 0.2}",0.5129662444084708,0.2501930488883335,0.6935350395989252,0.5130751779158914,0.5173989111902815,0.012416529400696836,0.48837613071515174,0.4973042573470534,0.5104436633187288,0.5174102498785963,0.5231813521441518,0.5391177211144166,0.555280427210525,0.49995723449750534,0.2502058103292603,1.2761440926822853e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,raw_avg,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.2541751128497212,0.7020419456639945,0.512462319216173,0.5389787018994371,0.06285584519982694,0.39019903395207467,0.436314407491512,0.5037637627005643,0.5393631961978756,0.5685456557759097,0.6492994713811998,0.7270919799036748,0.49995723449750534,0.2502058103292603,-0.0039693025204609045
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.25030304536606734,0.6937570410809435,0.512462319216173,0.5194693587812124,0.015713961299956735,0.4822744417943718,0.49380328517923117,0.5106656239814942,0.519565482355822,0.5268610972503305,0.5470495511516531,0.5664976782822718,0.49995723449750534,0.2502058103292603,-9.723503680703072e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.2523563335641578,0.6980626959563965,0.512462319216173,0.5306029333293363,0.04923038522828747,0.414937843324838,0.450986132613125,0.5031527166081069,0.5306521454007896,0.5532821994985273,0.6168922981412905,0.6807613508488383,0.49995723449750534,0.2502058103292603,-0.0021505232348975056
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.25020325459368037,0.6935554465040427,0.512462319216173,0.5173754166386872,0.012307596307071867,0.4884591441375626,0.4974712164596344,0.5105128624583799,0.5173877196565505,0.523045233180985,0.5389477578416758,0.5549150210185627,0.49995723449750534,0.2502058103292603,2.555735579945484e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,platt_avg,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.2523332274497227,0.698012799264982,0.5124814241889075,0.5305932347750751,0.04895666516569598,0.415634856666499,0.45143934723488566,0.5032958175796228,0.5306506254434514,0.5531487925716155,0.6163848539141581,0.6800090031202506,0.49995723449750534,0.2502058103292603,-0.0021274171204623826
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+xgboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.5129662444084708,0.2502025813973753,0.693554077050312,0.5124814241889075,0.5173729920001219,0.012239166291423995,0.48863339747297785,0.49758452011507454,0.5105486377012588,0.517387339667216,0.523011881449257,0.5388208967848926,0.5547269340864157,0.49995723449750534,0.2502058103292603,3.2289318850353688e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,raw_avg,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.2541814137982317,0.7020561563867869,0.5126443698845301,0.5391060499923772,0.06298922933692327,0.3899524228053132,0.4362925701638739,0.5037932311615435,0.5393922086636248,0.5688440915667102,0.6497152798859983,0.7275772697830925,0.49995723449750534,0.2502058103292603,-0.0039756034689714115
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,raw_avg_plus_trend_w075,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.25030022799796,0.6937514092158533,0.5126443698845301,0.5195011958044474,0.01574730733423082,0.48221278900768144,0.49379782584732157,0.510672991096739,0.5195727354722594,0.5269357061980307,0.5471535032778526,0.5666190007521262,0.49995723449750534,0.2502058103292603,-9.44176686996645e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,raw_avg_then_platt,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.25237410609947725,0.698102010057816,0.5126443698845301,0.5306487533381938,0.04959899750578105,0.4140640968015534,0.45047859723825406,0.502970493626359,0.5306225336411832,0.5535887542956135,0.6176409918959881,0.681892205215606,0.49995723449750534,0.2502058103292603,-0.0021682957702169325
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,raw_avg_then_platt_plus_trend_w075,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.2502005637181706,0.6935500830065627,0.5126443698845301,0.5173868716409016,0.012399749376445262,0.4882407075067415,0.49734433261591665,0.5104673067129428,0.5173803167166489,0.5231218718802565,0.5391349312803502,0.5551977346102547,0.49995723449750534,0.2502058103292603,5.246611089693154e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,platt_avg,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.25233980582432347,0.6980279834117623,0.5126943265841011,0.5306386582836212,0.04921231928039223,0.41505259603568917,0.45107817848163134,0.5031551644772497,0.5306058646687304,0.5533899740300664,0.6169414930303208,0.6807560908232959,0.49995723449750534,0.2502058103292603,-0.0021339954950631568
2019-2021_cal2022_valid2023,2019,2021,2022,2023,sklearn_hgb:0.9+catboost:0.1,platt_avg_plus_trend_w075,"{'sklearn_hgb': 0.9, 'catboost': 0.1}",0.5129662444084708,0.25019921960460056,0.6935473601731491,0.5126943265841011,0.5173843478772584,0.012303079820098057,0.4884878323152754,0.49749422792676096,0.5105134744256655,0.5173761494735357,0.5230721768138697,0.5389600565639333,0.554913706012177,0.49995723449750534,0.2502058103292603,6.590724659749636e-06
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,raw_avg,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.2539087337819572,0.7014376897189579,0.5139726607574755,0.5407740577309653,0.060002635300330766,0.40225117207011174,0.4421581130258414,0.5059535340420894,0.542560350150239,0.5700741842897921,0.643736383924082,0.7209562608609265,0.49995723449750534,0.2502058103292603,-0.0037029234526969046
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,raw_avg_plus_trend_w075,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.2502840595670777,0.6937187368456562,0.5139726607574755,0.5199181977390944,0.015000658825082691,0.48528747632388103,0.4952642115628135,0.5112130668168755,0.5203647708439129,0.5272432293788012,0.5456587792873736,0.5649637485215847,0.49995723449750534,0.2502058103292603,-7.824923781740711e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,raw_avg_then_platt,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.2525200663989276,0.6984300232824178,0.5139726607574755,0.530760696803901,0.052421872684044565,0.410581054944842,0.4452188713583075,0.5003937925887495,0.5320963444302522,0.5560107574898641,0.620721879455517,0.6903721841961122,0.49995723449750534,0.2502058103292603,-0.0023142560696672865
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.2501823106187593,0.6935137985530466,0.5139726607574755,0.5174148575073284,0.013105468171011141,0.48736994704256364,0.49602940114592997,0.5098231314535405,0.5177487694139162,0.5237273726788192,0.5399051531702324,0.5573177293553812,0.49995723449750534,0.2502058103292603,2.349971050102928e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,platt_avg,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.25250449380167045,0.6983960504579992,0.5139777351301741,0.5307541259755368,0.05224069454524098,0.41098766315046226,0.44551043649277167,0.5004902947973202,0.5320730798069863,0.5559166348188864,0.6203905048907256,0.6898668227483356,0.49995723449750534,0.2502058103292603,-0.0022986834724101346
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.1+xgboost:0.9,platt_avg_plus_trend_w075,"{'catboost': 0.1, 'xgboost': 0.9}",0.5129662444084708,0.25018201678967167,0.6935131938115799,0.5139777351301741,0.5174132148002373,0.013060173636310245,0.4874715990939687,0.49610229242954607,0.5098472570056831,0.5177429532580997,0.5237038420110747,0.5398223095290345,0.557191388993437,0.49995723449750534,0.2502058103292603,2.3793539588645718e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,raw_avg,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.2539125766176211,0.7014465472705811,0.5141729990804494,0.5409014058239053,0.06011810539704475,0.40212547867000753,0.4420303517900546,0.5059478515697047,0.5425448859428565,0.570482821942503,0.6437748766299,0.7216278374034815,0.49995723449750534,0.2502058103292603,-0.0037067662883608077
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,raw_avg_plus_trend_w075,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.2502810885669175,0.6937127950606576,0.5141729990804494,0.5199500347623294,0.015029526349261187,0.48525605297385505,0.4952322712538668,0.5112116461987792,0.5203609047920672,0.5273453887919789,0.5456684024638281,0.5651316426572235,0.49995723449750534,0.2502058103292603,-7.527823765718367e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,raw_avg_then_platt,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.25253936390266074,0.6984730533342508,0.5141729990804494,0.5308114850156007,0.05280716396203617,0.40975531315519,0.4445732384692319,0.5001588884498805,0.5320313300198923,0.5564512485510459,0.6211885704113151,0.6917552407161939,0.49995723449750534,0.2502058103292603,-0.0023335535734004265
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.2501791936372643,0.6935075858005424,0.5141729990804494,0.5174275545602534,0.013201790990509043,0.4871635115951506,0.49586799292366107,0.5097644054188233,0.5177325158113262,0.5238374954441146,0.5400218259091819,0.5576634934854016,0.49995723449750534,0.2502058103292603,2.6616691995995367e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,platt_avg,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.2525116054537976,0.6984124660580284,0.5141819511938248,0.5307995494840829,0.05248529443967165,0.4105171381974657,0.44510296657772536,0.5003431238972226,0.5320108060794999,0.5562820596238713,0.6206385366148636,0.6907701128873995,0.49995723449750534,0.2502058103292603,-0.0023057951245372688
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.2+xgboost:0.8,platt_avg_plus_trend_w075,"{'catboost': 0.2, 'xgboost': 0.8}",0.5129662444084708,0.2501786883267424,0.6935065446592198,0.5141819511938248,0.5174245706773739,0.01312132360991791,0.48735396785571955,0.49600042495078445,0.5098104642806588,0.517727384826228,0.523795198212321,0.539884317460069,0.557417211528203,0.49995723449750534,0.2502058103292603,2.712200251792085e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.3+xgboost:0.7,raw_avg,"{'catboost': 0.3, 'xgboost': 0.7}",0.5129662444084708,0.2539201214936459,0.7014635481998717,0.5143607730326096,0.5410287539168454,0.06026380800582726,0.4019780491635982,0.44186325037314145,0.505984782350584,0.5425538171593481,0.5709498537694666,0.6438390020247533,0.722054067576262,0.49995723449750534,0.2502058103292603,-0.0037143111643855864
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.3+xgboost:0.7,raw_avg_plus_trend_w075,"{'catboost': 0.3, 'xgboost': 0.7}",0.5129662444084708,0.2502783489442797,0.6937073195727672,0.5143607730326096,0.5199818717855645,0.015065952001456814,0.4852191955972527,0.4951904958996385,0.5112208788939991,0.5203631375961901,0.5274621467487197,0.5456844338125414,0.5652382002004186,0.49995723449750534,0.2502058103292603,-7.253861501937964e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.3+xgboost:0.7,raw_avg_then_platt,"{'catboost': 0.3, 'xgboost': 0.7}",0.5129662444084708,0.2525582461946264,0.6985150749889625,0.5143607730326096,0.5308609573922848,0.05317919722649515,0.4090025176068065,0.44395839129551706,0.49998292910129444,0.5319834543404568,0.5569230697506974,0.6216046378802494,0.6927940260843097,0.49995723449750534,0.2502058103292603,-0.002352435865366098
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.3+xgboost:0.7,raw_avg_then_platt_plus_trend_w075,"{'catboost': 0.3, 'xgboost': 0.7}",0.5129662444084708,0.25017618947418296,0.6935015972204365,0.5143607730326096,0.5174399226544243,0.013294799306623788,0.4869753127080547,0.49571428113023236,0.5097204155816767,0.5177205468914673,0.5239554507440275,0.5401258427764155,0.5579231898274305,0.49995723449750534,0.2502058103292603,2.962085507735024e-05
2019-2021_cal2022_valid2023,2019,2021,2022,2023,catboost:0.3+xgboost:0.7,platt_avg,"{'catboost': 0.3, 'xgboost': 0.7}",0.5129662444084708,0.2525217139223795,0.6984352985279589,0.5143710053179712,0.530844972992629,0.05275713021131355,0.40991464635938096,0.4446531145925029,0.5002027575873188,0.5319497558147216,0.5566984183014675,0.6208392511408466,0.6916273626846424,0.49995723449750534,0.2502058103292603,-0.002315903593119173
